#T_nd for A4V (pin)
#freq [Hz], T_nd [K]
1190500000, 60.0
1191281250, 59.7
1192062500, 59.4
1192843750, 59.2
1193625000, 59.0
1194406250, 59.0
1195187500, 58.9
1195968750, 58.9
1196750000, 58.9
1197531250, 58.9
1198312500, 58.9
1199093750, 59.0
1199875000, 59.3
1200656250, 59.7
1201437500, 59.8
1202218750, 60.1
1203000000, 60.2
1203781250, 60.3
1204562500, 60.5
1205343750, 60.5
1206125000, 60.5
1206906250, 60.5
1207687500, 60.5
1208468750, 60.5
1209250000, 60.4
1210031250, 60.4
1210812500, 60.2
1211593750, 60.2
1212375000, 60.0
1213156250, 59.9
1213937500, 59.9
1214718750, 59.9
1215500000, 59.4
1216281250, 59.2
1217062500, 58.9
1217843750, 58.8
1218625000, 58.7
1219406250, 58.7
1220187500, 58.6
1220968750, 58.4
1221750000, 58.3
1222531250, 58.1
1223312500, 57.9
1224093750, 57.8
1224875000, 57.8
1225656250, 57.7
1226437500, 57.7
1227218750, 57.7
1228000000, 57.7
1228781250, 57.7
1229562500, 57.7
1230343750, 57.7
1231125000, 57.9
1231906250, 58.3
1232687500, 58.3
1233468750, 58.6
1234250000, 58.7
1235031250, 58.8
1235812500, 58.8
1236593750, 59.1
1237375000, 59.5
1238156250, 59.9
1238937500, 59.9
1239718750, 59.9
1240500000, 59.9
1241281250, 59.9
1242062500, 59.9
1242843750, 59.9
1243625000, 59.3
1244406250, 59.3
1245187500, 59.1
1245968750, 59.1
1246750000, 59.1
1247531250, 59.1
1248312500, 59.1
1249093750, 59.1
1249875000, 59.3
1250656250, 59.4
1251437500, 59.4
1252218750, 59.4
1253000000, 59.4
1253781250, 59.5
1254562500, 59.8
1255343750, 60.0
1256125000, 60.2
1256906250, 60.4
1257687500, 60.8
1258468750, 61.1
1259250000, 61.7
1260031250, 62.1
1260812500, 62.1
1261593750, 62.2
1262375000, 63.1
1263156250, 63.4
1263937500, 63.9
1264718750, 63.9
1265500000, 63.9
1266281250, 63.9
1267062500, 63.9
1267843750, 63.9
1268625000, 63.9
1269406250, 63.9
1270187500, 63.9
1270968750, 63.7
1271750000, 63.5
1272531250, 63.4
1273312500, 62.9
1274093750, 62.9
1274875000, 62.9
1275656250, 62.7
1276437500, 62.5
1277218750, 62.4
1278000000, 62.3
1278781250, 62.2
1279562500, 62.2
1280343750, 62.0
1281125000, 62.0
1281906250, 62.0
1282687500, 62.0
1283468750, 62.0
1284250000, 62.0
1285031250, 62.0
1285812500, 62.1
1286593750, 62.3
1287375000, 62.6
1288156250, 62.8
1288937500, 63.1
1289718750, 63.1
1290500000, 63.1
1291281250, 63.1
1292062500, 63.1
1292843750, 63.1
1293625000, 63.1
1294406250, 62.9
1295187500, 62.4
1295968750, 62.0
1296750000, 61.4
1297531250, 60.8
1298312500, 60.8
1299093750, 60.8
1299875000, 60.8
1300656250, 60.8
1301437500, 60.8
1302218750, 60.8
1303000000, 61.2
1303781250, 62.1
