PKS 1934-638 | J1939-6342, radec, 19:39:25.026, -63:42:45.63,
3C 286 | J1331+3030, radec, 13:31:08.29, 30:30:33.0, (1408.0 43200.0 0.956 0.584 -0.1644)
PKS 0407-658 | J0408-6545, radec, 04:08:20.380, -65:45:09.08,
3C 138 | J0521+1638 | PKS 0518+16, radec, 5:21:09.89, 16:38:22.1, (1410.0 8400.0 -1.329 1.913 -0.3763)
PKS 1921-293 | J1924-2914, radec, 19:24:51.055957, -29:14:30.121150,
PKS 1830-210 | J1833-2103, radec, 18:33:39.9150, -21:03:40.050,
