#theta(comp of el) , H 900 MHz     , V 900 MHz     , H 1285 MHz    , V 1285 MHz    , H 1350 MHz    , V 1350 MHz    , H 1670 MHz    , V 1670 MHz 
   1.1000000e+01   3.8966510e+00   3.7511598e+00   3.3590407e+00   3.4278841e+00   3.3261055e+00   3.5286709e+00   2.0510545e+00   2.0444541e+00
   1.2000000e+01   3.8712873e+00   3.7325534e+00   3.3219802e+00   3.4014106e+00   3.2870819e+00   3.5047012e+00   2.0455887e+00   2.0265744e+00
   1.3000000e+01   3.8474497e+00   3.7150083e+00   3.2861851e+00   3.3763168e+00   3.2497333e+00   3.4821239e+00   2.0403627e+00   2.0096510e+00
   1.4000000e+01   3.8250418e+00   3.6984107e+00   3.2516542e+00   3.3525592e+00   3.2139384e+00   3.4608046e+00   2.0354078e+00   1.9936374e+00
   1.5000000e+01   3.8039010e+00   3.6826463e+00   3.2184180e+00   3.3300671e+00   3.1796191e+00   3.4407320e+00   2.0307645e+00   1.9784832e+00
   1.6000000e+01   3.7838833e+00   3.6677446e+00   3.1865042e+00   3.3088490e+00   3.1467329e+00   3.4218594e+00   2.0264380e+00   1.9642402e+00
   1.7000000e+01   3.7648987e+00   3.6538430e+00   3.1559915e+00   3.2889304e+00   3.1152040e+00   3.4040317e+00   2.0223995e+00   1.9509316e+00
   1.8000000e+01   3.7468316e+00   3.6407614e+00   3.1269601e+00   3.2702472e+00   3.0849747e+00   3.3872068e+00   2.0185921e+00   1.9385661e+00
   1.9000000e+01   3.7295802e+00   3.6284518e+00   3.0994239e+00   3.2527244e+00   3.0560390e+00   3.3713790e+00   2.0149330e+00   1.9271775e+00
   2.0000000e+01   3.7129811e+00   3.6169245e+00   3.0733525e+00   3.2363177e+00   3.0283295e+00   3.3563681e+00   2.0113566e+00   1.9167178e+00
   2.1000000e+01   3.6969095e+00   3.6063237e+00   3.0486844e+00   3.2209404e+00   3.0017683e+00   3.3420682e+00   2.0078177e+00   1.9071419e+00
   2.2000000e+01   3.6812583e+00   3.5966858e+00   3.0252727e+00   3.2064180e+00   2.9763036e+00   3.3284405e+00   2.0043041e+00   1.8984089e+00
   2.3000000e+01   3.6660103e+00   3.5880106e+00   3.0029636e+00   3.1927318e+00   2.9518840e+00   3.3153997e+00   2.0008285e+00   1.8904178e+00
   2.4000000e+01   3.6512036e+00   3.5802264e+00   2.9815522e+00   3.1798223e+00   2.9284109e+00   3.3028165e+00   1.9974143e+00   1.8831173e+00
   2.5000000e+01   3.6368275e+00   3.5734188e+00   2.9608981e+00   3.1675627e+00   2.9058550e+00   3.2907438e+00   1.9941360e+00   1.8764129e+00
   2.6000000e+01   3.6230074e+00   3.5677078e+00   2.9409541e+00   3.1558929e+00   2.8842502e+00   3.2791417e+00   1.9910661e+00   1.8702288e+00
   2.7000000e+01   3.6100488e+00   3.5632288e+00   2.9218985e+00   3.1449195e+00   2.8637549e+00   3.2679640e+00   1.9883210e+00   1.8645628e+00
   2.8000000e+01   3.5980899e+00   3.5599871e+00   2.9038025e+00   3.1346539e+00   2.8444308e+00   3.2572727e+00   1.9859864e+00   1.8593496e+00
   2.9000000e+01   3.5868529e+00   3.5577865e+00   2.8862744e+00   3.1250294e+00   2.8258759e+00   3.2470871e+00   1.9840363e+00   1.8545228e+00
   3.0000000e+01   3.5763321e+00   3.5566709e+00   2.8692224e+00   3.1160839e+00   2.8079275e+00   3.2373253e+00   1.9824414e+00   1.8500483e+00
   3.1000000e+01   3.5665146e+00   3.5565041e+00   2.8527156e+00   3.1078308e+00   2.7905263e+00   3.2280415e+00   1.9811347e+00   1.8458949e+00
   3.2000000e+01   3.5575386e+00   3.5572585e+00   2.8369173e+00   3.1001997e+00   2.7737451e+00   3.2192651e+00   1.9800153e+00   1.8420907e+00
   3.3000000e+01   3.5494826e+00   3.5586262e+00   2.8219806e+00   3.0932205e+00   2.7577027e+00   3.2109068e+00   1.9789450e+00   1.8386233e+00
   3.4000000e+01   3.5425199e+00   3.5604835e+00   2.8080221e+00   3.0868624e+00   2.7424652e+00   3.2029553e+00   1.9778045e+00   1.8355258e+00
   3.5000000e+01   3.5367401e+00   3.5627921e+00   2.7951525e+00   3.0809804e+00   2.7281102e+00   3.1953799e+00   1.9764890e+00   1.8328167e+00
   3.6000000e+01   3.5321869e+00   3.5654370e+00   2.7834141e+00   3.0755271e+00   2.7147204e+00   3.1880418e+00   1.9749392e+00   1.8304791e+00
   3.7000000e+01   3.5288002e+00   3.5682489e+00   2.7727433e+00   3.0704315e+00   2.7023225e+00   3.1808837e+00   1.9731842e+00   1.8285288e+00
   3.8000000e+01   3.5265844e+00   3.5710618e+00   2.7630299e+00   3.0655422e+00   2.6908706e+00   3.1738705e+00   1.9713219e+00   1.8269252e+00
   3.9000000e+01   3.5254817e+00   3.5738463e+00   2.7541754e+00   3.0607898e+00   2.6803131e+00   3.1669040e+00   1.9694801e+00   1.8256811e+00
   4.0000000e+01   3.5253820e+00   3.5766183e+00   2.7460884e+00   3.0562052e+00   2.6706179e+00   3.1600092e+00   1.9678451e+00   1.8248244e+00
   4.1000000e+01   3.5260976e+00   3.5794928e+00   2.7386148e+00   3.0517465e+00   2.6617117e+00   3.1532945e+00   1.9666113e+00   1.8243971e+00
   4.2000000e+01   3.5272981e+00   3.5822380e+00   2.7315938e+00   3.0474219e+00   2.6534337e+00   3.1467634e+00   1.9659132e+00   1.8245067e+00
   4.3000000e+01   3.5287680e+00   3.5849432e+00   2.7249518e+00   3.0433673e+00   2.6456969e+00   3.1405352e+00   1.9658549e+00   1.8252425e+00
   4.4000000e+01   3.5303365e+00   3.5877449e+00   2.7187064e+00   3.0396613e+00   2.6385035e+00   3.1348086e+00   1.9664890e+00   1.8267301e+00
   4.5000000e+01   3.5319590e+00   3.5909274e+00   2.7129329e+00   3.0364139e+00   2.6318956e+00   3.1296562e+00   1.9677748e+00   1.8290505e+00
   4.6000000e+01   3.5335053e+00   3.5944544e+00   2.7077070e+00   3.0338296e+00   2.6259150e+00   3.1251747e+00   1.9695961e+00   1.8322544e+00
   4.7000000e+01   3.5349556e+00   3.5984463e+00   2.7031209e+00   3.0320385e+00   2.6206132e+00   3.1215045e+00   1.9718387e+00   1.8363863e+00
   4.8000000e+01   3.5362361e+00   3.6029438e+00   2.6993197e+00   3.0310815e+00   2.6161251e+00   3.1186596e+00   1.9743899e+00   1.8414068e+00
   4.9000000e+01   3.5374189e+00   3.6082471e+00   2.6965173e+00   3.0310826e+00   2.6126380e+00   3.1166431e+00   1.9771482e+00   1.8473038e+00
   5.0000000e+01   3.5384563e+00   3.6143710e+00   2.6949088e+00   3.0321407e+00   2.6103315e+00   3.1155246e+00   1.9800396e+00   1.8540304e+00
   5.1000000e+01   3.5394665e+00   3.6212825e+00   2.6945531e+00   3.0341541e+00   2.6093549e+00   3.1152288e+00   1.9830987e+00   1.8615620e+00
   5.2000000e+01   3.5406103e+00   3.6289994e+00   2.6954967e+00   3.0370790e+00   2.6097506e+00   3.1156343e+00   1.9864395e+00   1.8698997e+00
   5.3000000e+01   3.5421302e+00   3.6375255e+00   2.6977644e+00   3.0409268e+00   2.6115092e+00   3.1167366e+00   1.9901869e+00   1.8790236e+00
   5.4000000e+01   3.5443834e+00   3.6471181e+00   2.7013063e+00   3.0455360e+00   2.6146767e+00   3.1184634e+00   1.9944582e+00   1.8889825e+00
   5.5000000e+01   3.5475089e+00   3.6575950e+00   2.7062229e+00   3.0508652e+00   2.6192395e+00   3.1207261e+00   1.9993273e+00   1.8997953e+00
   5.6000000e+01   3.5519530e+00   3.6689702e+00   2.7125281e+00   3.0569573e+00   2.6251950e+00   3.1236300e+00   2.0048467e+00   1.9115273e+00
   5.7000000e+01   3.5577674e+00   3.6811597e+00   2.7203022e+00   3.0638121e+00   2.6326372e+00   3.1272179e+00   2.0110470e+00   1.9242502e+00
   5.8000000e+01   3.5651984e+00   3.6942052e+00   2.7295898e+00   3.0714075e+00   2.6414672e+00   3.1314033e+00   2.0179360e+00   1.9379923e+00
   5.9000000e+01   3.5744221e+00   3.7083204e+00   2.7404029e+00   3.0798684e+00   2.6518175e+00   3.1364185e+00   2.0254791e+00   1.9528349e+00
   6.0000000e+01   3.5853344e+00   3.7233136e+00   2.7528612e+00   3.0893465e+00   2.6636653e+00   3.1423234e+00   2.0336463e+00   1.9688284e+00
   6.1000000e+01   3.5982049e+00   3.7390681e+00   2.7669364e+00   3.0998174e+00   2.6771541e+00   3.1490904e+00   2.0424336e+00   1.9860611e+00
   6.2000000e+01   3.6129633e+00   3.7556801e+00   2.7828252e+00   3.1115093e+00   2.6923959e+00   3.1568944e+00   2.0518435e+00   2.0046104e+00
   6.3000000e+01   3.6295787e+00   3.7732211e+00   2.8006115e+00   3.1246076e+00   2.7096106e+00   3.1659098e+00   2.0620283e+00   2.0244814e+00
   6.4000000e+01   3.6480277e+00   3.7918359e+00   2.8204438e+00   3.1391424e+00   2.7289001e+00   3.1760267e+00   2.0731497e+00   2.0457070e+00
   6.5000000e+01   3.6684512e+00   3.8117138e+00   2.8425053e+00   3.1552230e+00   2.7505629e+00   3.1873867e+00   2.0853642e+00   2.0682981e+00
   6.6000000e+01   3.6907270e+00   3.8325859e+00   2.8667276e+00   3.1730863e+00   2.7745808e+00   3.2001760e+00   2.0988001e+00   2.0922295e+00
   6.7000000e+01   3.7149406e+00   3.8545291e+00   2.8933451e+00   3.1928901e+00   2.8012001e+00   3.2143823e+00   2.1133870e+00   2.1176266e+00
   6.8000000e+01   3.7413311e+00   3.8780346e+00   2.9222735e+00   3.2144531e+00   2.8303772e+00   3.2298770e+00   2.1290637e+00   2.1445195e+00
   6.9000000e+01   3.7697150e+00   3.9032537e+00   2.9537622e+00   3.2379725e+00   2.8624052e+00   3.2470113e+00   2.1458259e+00   2.1729907e+00
   7.0000000e+01   3.7996695e+00   3.9301091e+00   2.9881840e+00   3.2638099e+00   2.8974132e+00   3.2659712e+00   2.1637420e+00   2.2032574e+00
   7.1000000e+01   3.8309938e+00   3.9585466e+00   3.0254957e+00   3.2919398e+00   2.9351103e+00   3.2865697e+00   2.1827285e+00   2.2352856e+00
   7.2000000e+01   3.8634709e+00   3.9884186e+00   3.0656378e+00   3.3222335e+00   2.9753491e+00   3.3088989e+00   2.2026819e+00   2.2690392e+00
   7.3000000e+01   3.8969596e+00   4.0198044e+00   3.1084745e+00   3.3548046e+00   3.0179107e+00   3.3332465e+00   2.2235938e+00   2.3046848e+00
   7.4000000e+01   3.9313722e+00   4.0530508e+00   3.1536996e+00   3.3898822e+00   3.0625616e+00   3.3596539e+00   2.2454212e+00   2.3422203e+00
   7.5000000e+01   3.9667827e+00   4.0883436e+00   3.2010922e+00   3.4275442e+00   3.1091966e+00   3.3880493e+00   2.2681734e+00   2.3817109e+00
   7.6000000e+01   4.0034643e+00   4.1256866e+00   3.2505092e+00   3.4678120e+00   3.1577950e+00   3.4185394e+00   2.2919160e+00   2.4233689e+00
   7.7000000e+01   4.0417878e+00   4.1651378e+00   3.3019577e+00   3.5108799e+00   3.2084372e+00   3.4512683e+00   2.3167476e+00   2.4672665e+00
   7.8000000e+01   4.0821870e+00   4.2068554e+00   3.3555947e+00   3.5569996e+00   3.2613226e+00   3.4862805e+00   2.3428501e+00   2.5134397e+00
   7.9000000e+01   4.1254155e+00   4.2509367e+00   3.4118265e+00   3.6062626e+00   3.3169747e+00   3.5237953e+00   2.3705189e+00   2.5619246e+00
   8.0000000e+01   4.1746120e+00   4.2976058e+00   3.4731025e+00   3.6594247e+00   3.3769569e+00   3.5644577e+00   2.4011885e+00   2.6130355e+00
   8.1000000e+01   4.2304294e+00   4.3478294e+00   3.5406511e+00   3.7171439e+00   3.4450244e+00   3.6105674e+00   2.4364047e+00   2.6670020e+00
   8.2000000e+01   4.2942789e+00   4.4036035e+00   3.6156182e+00   3.7811194e+00   3.5184414e+00   3.6598717e+00   2.4768984e+00   2.7241613e+00
   8.3000000e+01   4.3669043e+00   4.4660470e+00   3.6997906e+00   3.8528065e+00   3.5983728e+00   3.7156274e+00   2.5230288e+00   2.7857061e+00
   8.4000000e+01   4.4473165e+00   4.5393409e+00   3.7932221e+00   3.9323048e+00   3.6871312e+00   3.7823848e+00   2.5756788e+00   2.8524203e+00
   8.5000000e+01   4.5364923e+00   4.6219108e+00   3.8979577e+00   4.0226289e+00   3.7872028e+00   3.8600986e+00   2.6358594e+00   2.9253744e+00
