1934-638	,radec delaycal bpcal	,19:39:25.03,-63:42:45.63
0252-712	,radec delaycal gaincal ,02:52:46.15,-71:04:35.26
DEEP_6		,radec target	,04:04:17.14,-81:00:00.00
