PKS1934-638,radec bpcal,19:39:25.03,-63:42:45.63
G330.89-0.36, radec, 16:10:20.54, -52:06:14.94
PKS 1814-63, radec, 18:19:34, -63:45:48
NGC 3621, radec, 11:18:16.5, -32:48:51
