0408-65		,radec delaycal bpcal	,04:08:20.38,-65:45:09.08
0637-752	,radec delaycal gaincal	,06:35:46.51,-75:16:16.81
0252-712    ,radec delaycal gaincal ,02:52:46.15,-71:04:35.26
