#T_nd for A3H (pin)
#freq [Hz], T_nd [K]
1190500000, 63.0
1191281250, 62.5
1192062500, 61.9
1192843750, 61.3
1193625000, 60.7
1194406250, 60.5
1195187500, 60.3
1195968750, 60.3
1196750000, 60.1
1197531250, 60.1
1198312500, 60.0
1199093750, 60.0
1199875000, 60.0
1200656250, 60.0
1201437500, 60.0
1202218750, 60.0
1203000000, 60.0
1203781250, 60.0
1204562500, 60.0
1205343750, 60.0
1206125000, 60.0
1206906250, 60.0
1207687500, 59.8
1208468750, 59.8
1209250000, 59.7
1210031250, 59.6
1210812500, 59.5
1211593750, 59.5
1212375000, 59.4
1213156250, 59.1
1213937500, 59.0
1214718750, 59.0
1215500000, 58.8
1216281250, 58.6
1217062500, 58.2
1217843750, 58.1
1218625000, 57.9
1219406250, 57.8
1220187500, 57.8
1220968750, 57.6
1221750000, 57.5
1222531250, 57.3
1223312500, 57.2
1224093750, 57.2
1224875000, 57.2
1225656250, 57.2
1226437500, 57.2
1227218750, 57.2
1228000000, 57.3
1228781250, 57.7
1229562500, 57.9
1230343750, 58.1
1231125000, 58.2
1231906250, 58.4
1232687500, 58.9
1233468750, 59.2
1234250000, 59.6
1235031250, 59.6
1235812500, 59.6
1236593750, 59.8
1237375000, 59.9
1238156250, 60.2
1238937500, 60.5
1239718750, 60.5
1240500000, 60.5
1241281250, 60.6
1242062500, 60.6
1242843750, 60.7
1243625000, 60.9
1244406250, 61.0
1245187500, 61.0
1245968750, 61.0
1246750000, 61.0
1247531250, 61.2
1248312500, 61.3
1249093750, 61.8
1249875000, 61.8
1250656250, 62.2
1251437500, 62.3
1252218750, 62.4
1253000000, 62.4
1253781250, 62.6
1254562500, 62.8
1255343750, 62.9
1256125000, 63.1
1256906250, 63.5
1257687500, 63.8
1258468750, 63.8
1259250000, 63.8
1260031250, 64.0
1260812500, 64.3
1261593750, 64.6
1262375000, 65.0
1263156250, 65.2
1263937500, 65.3
1264718750, 65.3
1265500000, 65.3
1266281250, 65.3
1267062500, 65.3
1267843750, 65.3
1268625000, 65.2
1269406250, 65.2
1270187500, 65.1
1270968750, 65.1
1271750000, 64.7
1272531250, 64.3
1273312500, 63.7
1274093750, 63.2
1274875000, 63.2
1275656250, 62.9
1276437500, 62.7
1277218750, 62.4
1278000000, 61.7
1278781250, 61.7
1279562500, 61.7
1280343750, 61.7
1281125000, 61.7
1281906250, 61.7
1282687500, 61.7
1283468750, 62.0
1284250000, 62.5
1285031250, 63.2
1285812500, 63.8
1286593750, 64.3
1287375000, 65.0
1288156250, 65.7
1288937500, 66.5
1289718750, 67.6
1290500000, 68.5
1291281250, 69.0
1292062500, 69.5
1292843750, 69.9
1293625000, 70.5
1294406250, 71.0
1295187500, 71.0
1295968750, 71.0
1296750000, 71.0
1297531250, 71.0
1298312500, 71.0
1299093750, 71.0
1299875000, 70.7
1300656250, 70.1
1301437500, 68.9
1302218750, 67.5
1303000000, 66.3
1303781250, 65.3
1304562500, 64.4
1305343750, 63.7
1306125000, 62.9
1306906250, 62.4
1307687500, 62.1
1308468750, 62.1
1309250000, 62.1
1310031250, 62.1
1310812500, 62.1
1311593750, 62.1
1312375000, 62.1
1313156250, 62.3
1313937500, 62.7
1314718750, 62.7
1315500000, 62.8
1316281250, 63.1
1317062500, 63.2
1317843750, 63.7
1318625000, 64.1
1319406250, 64.2
1320187500, 64.2
1320968750, 64.2
1321750000, 64.2
1322531250, 64.2
1323312500, 64.2
1324093750, 64.2
1324875000, 63.7
1325656250, 62.9
1326437500, 62.7
1327218750, 62.2
1328000000, 61.3
1328781250, 60.9
1329562500, 60.0
1330343750, 59.2
1331125000, 58.6
1331906250, 58.2
1332687500, 57.7
1333468750, 57.0
1334250000, 56.3
1335031250, 55.7
1335812500, 54.9
1336593750, 54.8
1337375000, 54.5
1338156250, 54.4
