#T_nd for A2V (pin)
#freq [Hz], T_nd [K]
1190562500, 44.114
1191343750, 43.713
1192125000, 43.048
1192906250, 42.455
1193687500, 41.997
1194468750, 41.833
1195250000, 41.744
1196031250, 41.369
1196812500, 40.822
1197593750, 40.176
1198375000, 40.152
1199156250, 40.073
1199937500, 39.762
1200718750, 39.626
1201500000, 38.986
1202281250, 38.595
1203062500, 38.393
1203843750, 38.369
1204625000, 38.350
1205406250, 38.118
1206187500, 37.348
1206968750, 37.348
1207750000, 37.198
1208531250, 37.121
1209312500, 36.836
1210093750, 36.836
1210875000, 36.796
1211656250, 36.796
1212437500, 36.796
1213218750, 36.765
1214000000, 36.511
1214781250, 36.487
1215562500, 36.393
1216343750, 35.977
1217125000, 35.935
1217906250, 35.917
1218687500, 35.836
1219468750, 35.798
1220250000, 35.738
1221031250, 35.686
1221812500, 35.637
1222593750, 35.525
1223375000, 35.380
1224156250, 35.289
1224937500, 35.288
1225718750, 35.287
1226500000, 35.249
1227281250, 34.871
1228062500, 34.822
1228843750, 34.786
1229625000, 34.606
1230406250, 34.586
1231187500, 34.376
1231968750, 34.332
1232750000, 34.332
1233531250, 34.332
1234312500, 34.331
1235093750, 34.331
1235875000, 34.331
1236656250, 34.283
1237437500, 34.109
1238218750, 34.040
1239000000, 33.026
1239781250, 32.396
1240562500, 32.094
1241343750, 32.027
1242125000, 32.017
1242906250, 31.929
1243687500, 30.748
1244468750, 31.472
1245250000, 31.536
1246031250, 31.782
1246812500, 31.929
1247593750, 32.017
1248375000, 32.017
1249156250, 32.017
1249937500, 32.017
1250718750, 32.333
1251500000, 32.469
1252281250, 32.483
1253062500, 32.723
1253843750, 32.816
1254625000, 32.913
1255406250, 32.925
1256187500, 33.512
1256968750, 33.930
1257750000, 33.972
1258531250, 34.039
1259312500, 34.224
1260093750, 34.693
1260875000, 35.221
1261656250, 35.244
1262437500, 35.294
1263218750, 35.381
1264000000, 35.381
1264781250, 35.381
1265562500, 35.381
1266343750, 35.244
1267125000, 35.221
1267906250, 35.182
1268687500, 35.109
1269468750, 35.104
1270250000, 35.083
1271031250, 34.978
1271812500, 34.851
1272593750, 34.442
1273375000, 34.278
1274156250, 34.211
1274937500, 34.210
1275718750, 34.050
1276500000, 33.571
1277281250, 33.037
1278062500, 32.555
1278843750, 32.537
1279625000, 32.535
1280406250, 32.350
1281187500, 32.350
1281968750, 32.350
1282750000, 32.350
1283531250, 32.350
1284312500, 32.350
1285093750, 32.451
1285875000, 32.652
1286656250, 32.962
1287437500, 33.375
1288218750, 34.012
1289000000, 34.648
1289781250, 35.176
1290562500, 35.464
1291343750, 35.624
1292125000, 36.023
1292906250, 36.360
1293687500, 36.368
1294468750, 36.368
1295250000, 36.368
1296031250, 36.368
1296812500, 36.368
1297593750, 36.360
1298375000, 36.215
1299156250, 35.682
1299937500, 35.682
1300718750, 35.682
1301500000, 35.682
1302281250, 35.682
1303062500, 35.682
1303843750, 35.941
1304625000, 36.369
1305406250, 36.585
1306187500, 37.060
1306968750, 37.550
1307750000, 38.001
1308531250, 38.005
1309312500, 38.075
1310093750, 38.151
1310875000, 38.182
1311656250, 38.250
1312437500, 38.278
1313218750, 38.289
1314000000, 38.465
1314781250, 38.470
1315562500, 38.470
1316343750, 38.470
1317125000, 38.465
1317906250, 38.465
1318687500, 38.438
1319468750, 38.438
1320250000, 38.438
1321031250, 38.403
1321812500, 38.331
1322593750, 38.270
1323375000, 38.270
1324156250, 38.142
1324937500, 37.710
1325718750, 37.710
1326500000, 37.636
1327281250, 37.494
1328062500, 37.467
1328718750, 37.450
1329500000, 37.373
1330281250, 37.359
1331062500, 37.151
1331843750, 36.855
1332625000, 36.486
1333406250, 36.027
1334187500, 35.842
1334968750, 35.740
1335750000, 35.669
1336531250, 35.669
1337312500, 35.669
1338093750, 35.669
