#T_nd for A1V (coupler)
#freq [Hz], T_nd [K]
1190562500, 4.149
1191343750, 4.149
1192125000, 4.156
1192906250, 4.158
1193687500, 4.158
1194468750, 4.158
1195250000, 4.158
1196031250, 4.158
1196812500, 4.160
1197593750, 4.160
1198375000, 4.158
1199156250, 4.141
1199937500, 4.141
1200718750, 4.135
1201500000, 4.123
1202281250, 4.113
1203062500, 4.106
1203843750, 4.091
1204625000, 4.091
1205406250, 4.020
1206187500, 4.018
1206968750, 4.018
1207750000, 4.017
1208531250, 4.011
1209312500, 4.010
1210093750, 3.995
1210875000, 3.995
1211656250, 3.995
1212437500, 4.010
1213218750, 4.010
1214000000, 3.995
1214781250, 3.999
1215562500, 4.010
1216343750, 4.010
1217125000, 4.011
1217906250, 4.019
1218687500, 4.021
1219468750, 4.021
1220250000, 4.022
1221031250, 4.022
1221812500, 4.025
1222593750, 4.025
1223375000, 4.025
1224156250, 4.025
1224937500, 4.025
1225718750, 4.011
1226500000, 3.999
1227281250, 4.011
1228062500, 4.011
1228843750, 4.011
1229625000, 3.999
1230406250, 3.999
1231187500, 3.999
1231968750, 3.999
1232750000, 3.999
1233531250, 3.980
1234312500, 3.980
1235093750, 3.973
1235875000, 3.980
1236656250, 3.999
1237437500, 4.010
1238218750, 4.011
1239000000, 4.016
1239781250, 4.019
1240562500, 4.035
1241343750, 4.043
1242125000, 4.044
1242906250, 4.080
1243687500, 4.080
1244468750, 4.080
1245250000, 4.088
1246031250, 4.088
1246812500, 4.088
1247593750, 4.088
1248375000, 4.088
1249156250, 4.088
1249937500, 4.080
1250718750, 4.064
1251500000, 4.059
1252281250, 4.059
1253062500, 4.059
1253843750, 4.059
1254625000, 4.059
1255406250, 4.059
1256187500, 4.059
1256968750, 4.059
1257750000, 4.064
1258531250, 4.064
1259312500, 4.068
1260093750, 4.093
1260875000, 4.108
1261656250, 4.120
1262437500, 4.137
1263218750, 4.137
1264000000, 4.139
1264781250, 4.158
1265562500, 4.166
1266343750, 4.166
1267125000, 4.166
1267906250, 4.170
1268687500, 4.170
1269468750, 4.170
1270250000, 4.170
1271031250, 4.170
1271812500, 4.170
1272593750, 4.170
1273375000, 4.168
1274156250, 4.168
1274937500, 4.165
1275718750, 4.159
1276500000, 4.153
1277281250, 4.153
1278062500, 4.138
1278843750, 4.137
1279625000, 4.129
1280406250, 4.119
1281187500, 4.114
1281968750, 4.114
1282750000, 4.114
1283531250, 4.114
1284312500, 4.114
1285093750, 4.114
1285875000, 4.114
1286656250, 4.114
1287437500, 4.115
1288218750, 4.115
1289000000, 4.151
1289781250, 4.168
1290562500, 4.172
1291343750, 4.201
1292125000, 4.209
1292906250, 4.238
1293687500, 4.254
1294468750, 4.259
1295250000, 4.266
1296031250, 4.275
1296812500, 4.306
1297593750, 4.323
1298375000, 4.329
1299156250, 4.345
1299937500, 4.349
1300718750, 4.354
1301500000, 4.361
1302281250, 4.378
1303062500, 4.389
1303843750, 4.394
1304625000, 4.396
1305406250, 4.397
1306187500, 4.403
1306968750, 4.403
1307750000, 4.409
1308531250, 4.415
1309312500, 4.415
1310093750, 4.416
1310875000, 4.416
1311656250, 4.421
1312437500, 4.427
1313218750, 4.446
1314000000, 4.451
1314781250, 4.453
1315562500, 4.453
1316343750, 4.453
1317125000, 4.453
1317906250, 4.453
1318687500, 4.453
1319468750, 4.451
1320250000, 4.451
1321031250, 4.446
1321812500, 4.429
1322593750, 4.403
1323375000, 4.397
1324156250, 4.391
1324937500, 4.386
1325718750, 4.383
1326500000, 4.379
1327281250, 4.369
1328062500, 4.369
1328718750, 4.351
1329500000, 4.344
1330281250, 4.339
1331062500, 4.333
1331843750, 4.312
1332625000, 4.333
1333406250, 4.333
1334187500, 4.310
1334968750, 4.310
1335750000, 4.299
1336531250, 4.294
1337312500, 4.269
1338093750, 4.269
1338875000, 4.259
1339656250, 4.257
1340437500, 4.255
1341218750, 4.255
1342000000, 4.255
1342781250, 4.255
1343562500, 4.255
1344343750, 4.255
1345125000, 4.257
1345906250, 4.257
1346687500, 4.257
1347468750, 4.257
1348250000, 4.257
1349031250, 4.268
1349812500, 4.273
1350593750, 4.284
1351375000, 4.295
1352156250, 4.306
1352937500, 4.324
1353718750, 4.333
1354500000, 4.333
1355281250, 4.346
1356062500, 4.354
1356843750, 4.359
1357625000, 4.377
1358406250, 4.383
1359187500, 4.412
1359968750, 4.412
1360750000, 4.446
1361531250, 4.466
1362312500, 4.469
1363093750, 4.477
1363875000, 4.491
1364656250, 4.499
1365437500, 4.517
1366218750, 4.529
1367000000, 4.530
1367781250, 4.531
1368562500, 4.539
1369343750, 4.539
1370125000, 4.539
1370906250, 4.546
1371687500, 4.554
1372468750, 4.556
1373250000, 4.562
1374031250, 4.573
1374812500, 4.576
1375593750, 4.576
1376375000, 4.573
1377156250, 4.576
1377937500, 4.587
1378718750, 4.601
1379500000, 4.604
1380281250, 4.615
1381062500, 4.616
1381843750, 4.617
1382625000, 4.617
1383406250, 4.624
1384187500, 4.624
1384968750, 4.624
1385750000, 4.628
1386531250, 4.633
1387312500, 4.633
1388093750, 4.633
1388875000, 4.646
1389656250, 4.677
1390437500, 4.679
1391218750, 4.681
1392000000, 4.726
1392781250, 4.733
1393562500, 4.733
1394343750, 4.734
1395125000, 4.734
1395906250, 4.734
1396687500, 4.746
1397468750, 4.746
1398250000, 4.734
1399031250, 4.734
1399812500, 4.740
1400593750, 4.740
1401375000, 4.734
1402156250, 4.733
1402937500, 4.724
1403718750, 4.724
1404500000, 4.720
1405281250, 4.712
1406062500, 4.712
1406843750, 4.712
1407625000, 4.711
1408406250, 4.696
1409187500, 4.696
1409968750, 4.696
1410750000, 4.696
1411531250, 4.696
1412312500, 4.711
1413093750, 4.710
1413875000, 4.710
1414656250, 4.711
1415437500, 4.728
1416218750, 4.728
1417000000, 4.728
1417781250, 4.730
1418562500, 4.730
1419343750, 4.732
1420125000, 4.753
1420906250, 4.757
1421687500, 4.766
1422468750, 4.766
1423250000, 4.767
1424031250, 4.768
1424812500, 4.778
1425593750, 4.778
1426375000, 4.790
1427156250, 4.796
1427937500, 4.796
1428718750, 4.796
1429500000, 4.790
1430281250, 4.796
1431062500, 4.796
1431843750, 4.798
1432625000, 4.798
1433406250, 4.798
1434187500, 4.799
1434968750, 4.798
1435750000, 4.798
1436531250, 4.792
1437312500, 4.790
1438093750, 4.792
1438875000, 4.792
1439656250, 4.789
1440437500, 4.787
1441218750, 4.787
1442000000, 4.787
1442781250, 4.784
1443562500, 4.766
1444343750, 4.766
1445125000, 4.762
1445906250, 4.760
1446687500, 4.759
1447468750, 4.748
1448250000, 4.743
1449031250, 4.731
1449812500, 4.731
1450593750, 4.731
1451375000, 4.731
1452156250, 4.731
1452937500, 4.736
1453718750, 4.736
1454500000, 4.736
1455281250, 4.736
1456062500, 4.736
1456718750, 4.746
1457500000, 4.774
1458281250, 4.793
1459062500, 4.793
1459843750, 4.793
1460625000, 4.793
1461406250, 4.811
1462187500, 4.811
1462968750, 4.811
1463750000, 4.811
1464531250, 4.793
1465312500, 4.793
1466093750, 4.774
1466875000, 4.770
1467656250, 4.760
1468437500, 4.756
1469218750, 4.745
1470000000, 4.729
1470781250, 4.727
1471562500, 4.727
1472343750, 4.714
1473125000, 4.712
1473906250, 4.712
1474687500, 4.712
1475468750, 4.712
1476250000, 4.712
1477031250, 4.712
1477812500, 4.712
1478593750, 4.714
1479375000, 4.723
1480156250, 4.724
1480937500, 4.724
1481718750, 4.727
1482500000, 4.729
1483281250, 4.733
1484062500, 4.734
1484843750, 4.740
1485625000, 4.747
1486406250, 4.749
1487187500, 4.756
1487968750, 4.758
1488750000, 4.758
1489531250, 4.768
1490312500, 4.768
1491093750, 4.768
1491875000, 4.778
1492656250, 4.778
1493437500, 4.778
1494218750, 4.778
1495000000, 4.778
1495781250, 4.778
1496562500, 4.771
1497343750, 4.768
1498125000, 4.750
1498906250, 4.740
1499687500, 4.727
1500468750, 4.716
1501250000, 4.701
1502031250, 4.673
1502812500, 4.648
1503593750, 4.629
1504375000, 4.603
1505156250, 4.598
1505937500, 4.583
1506718750, 4.581
1507500000, 4.565
1508281250, 4.541
1509062500, 4.538
1509843750, 4.538
1510625000, 4.538
1511406250, 4.538
1512187500, 4.538
1512968750, 4.538
1513750000, 4.538
1514531250, 4.538
1515312500, 4.541
1516093750, 4.544
1516875000, 4.565
1517656250, 4.572
1518437500, 4.574
1519218750, 4.583
1520000000, 4.603
1520781250, 4.603
1521562500, 4.630
1522343750, 4.630
1523125000, 4.630
1523906250, 4.631
1524687500, 4.631
1525468750, 4.631
1526250000, 4.631
1527031250, 4.631
1527812500, 4.631
1528593750, 4.630
1529375000, 4.630
1530156250, 4.595
1530937500, 4.591
1531718750, 4.590
1532500000, 4.577
1533281250, 4.574
1534062500, 4.570
1534843750, 4.566
1535625000, 4.563
1536406250, 4.563
1537187500, 4.557
1537968750, 4.554
1538750000, 4.551
1539531250, 4.551
1540312500, 4.554
1541093750, 4.554
1541875000, 4.554
1542656250, 4.554
1543437500, 4.554
1544218750, 4.551
1545000000, 4.551
1545781250, 4.546
1546562500, 4.546
1547343750, 4.546
1548125000, 4.548
1548906250, 4.551
1549687500, 4.551
1550468750, 4.554
1551250000, 4.554
1552031250, 4.557
1552812500, 4.574
1553593750, 4.574
1554375000, 4.574
1555156250, 4.572
1555937500, 4.582
1556718750, 4.582
1557500000, 4.582
1558281250, 4.584
1559062500, 4.597
1559843750, 4.597
1560625000, 4.597
1561406250, 4.597
1562187500, 4.597
1562968750, 4.597
1563750000, 4.584
1564531250, 4.584
1565312500, 4.598
1566093750, 4.598
1566875000, 4.598
1567656250, 4.598
1568437500, 4.604
1569218750, 4.604
1570000000, 4.604
1570781250, 4.604
1571562500, 4.598
1572343750, 4.587
1573125000, 4.587
1573906250, 4.587
1574687500, 4.576
1575468750, 4.553
1576250000, 4.551
1577031250, 4.518
1577812500, 4.486
1578593750, 4.479
1579375000, 4.479
1580156250, 4.479
1580937500, 4.479
1581718750, 4.479
1582500000, 4.486
1583281250, 4.486
1584062500, 4.486
1584718750, 4.490
1585500000, 4.490
1586281250, 4.494
1587062500, 4.494
1587843750, 4.494
1588625000, 4.494
1589406250, 4.497
1590187500, 4.497
1590968750, 4.497
1591750000, 4.497
1592531250, 4.497
1593312500, 4.494
1594093750, 4.493
1594875000, 4.490
1595656250, 4.490
1596437500, 4.483
1597218750, 4.478
1598000000, 4.478
1598781250, 4.403
1599562500, 4.329
1600343750, 4.329
1601125000, 4.329
1601906250, 4.329
1602687500, 4.329
1603468750, 4.329
1604250000, 4.329
1605031250, 4.329
1605812500, 4.405
1606593750, 4.427
1607375000, 4.436
1608156250, 4.444
1608937500, 4.471
1609718750, 4.486
1610500000, 4.495
1611281250, 4.486
1612062500, 4.495
1612843750, 4.502
1613625000, 4.502
1614406250, 4.505
1615187500, 4.506
1615968750, 4.506
1616750000, 4.518
1617531250, 4.534
1618312500, 4.534
1619093750, 4.556
1619875000, 4.565
1620656250, 4.613
1621437500, 4.613
1622218750, 4.613
1623000000, 4.613
1623781250, 4.613
1624562500, 4.613
1625343750, 4.554
1626125000, 4.529
1626906250, 4.529
1627687500, 4.518
1628468750, 4.501
1629250000, 4.488
1630031250, 4.485
1630812500, 4.483
1631593750, 4.479
1632375000, 4.477
1633156250, 4.473
1633937500, 4.472
1634718750, 4.463
1635500000, 4.462
1636281250, 4.462
1637062500, 4.462
1637843750, 4.454
1638625000, 4.454
1639406250, 4.454
1640187500, 4.454
1640968750, 4.462
1641750000, 4.454
1642531250, 4.450
1643312500, 4.450
1644093750, 4.454
1644875000, 4.459
1645656250, 4.462
1646437500, 4.462
1647218750, 4.465
1648000000, 4.467
1648781250, 4.470
1649562500, 4.473
1650343750, 4.470
1651125000, 4.473
1651906250, 4.477
1652687500, 4.477
1653468750, 4.480
1654250000, 4.477
1655031250, 4.480
1655812500, 4.482
1656593750, 4.482
1657375000, 4.482
1658156250, 4.482
1658937500, 4.480
1659718750, 4.482
1660500000, 4.482
1661281250, 4.478
1662062500, 4.478
1662843750, 4.478
1663625000, 4.478
1664406250, 4.478
1665187500, 4.478
1665968750, 4.478
1666750000, 4.478
1667531250, 4.478
1668312500, 4.478
1669093750, 4.473
1669875000, 4.473
1670656250, 4.473
1671437500, 4.473
1672218750, 4.478
1673000000, 4.478
1673781250, 4.478
1674562500, 4.472
1675343750, 4.479
1676125000, 4.472
1676906250, 4.472
1677687500, 4.466
1678468750, 4.452
1679250000, 4.451
1680031250, 4.451
1680812500, 4.447
1681593750, 4.444
1682375000, 4.442
1683156250, 4.436
1683937500, 4.418
1684718750, 4.413
1685500000, 4.413
1686281250, 4.413
1687062500, 4.413
1687843750, 4.413
1688625000, 4.413
1689406250, 4.413
1690187500, 4.413
1690968750, 4.418
1691750000, 4.418
1692531250, 4.429
1693312500, 4.445
1694093750, 4.452
1694875000, 4.452
1695656250, 4.458
1696437500, 4.458
1697218750, 4.458
1698000000, 4.458
1698781250, 4.458
1699562500, 4.458
1700343750, 4.452
1701125000, 4.447
1701906250, 4.447
1702687500, 4.447
1703468750, 4.430
1704250000, 4.422
1705031250, 4.415
1705812500, 4.415
1706593750, 4.415
1707375000, 4.415
1708156250, 4.415
1708937500, 4.415
1709718750, 4.415
1710500000, 4.419
1711281250, 4.419
1712062500, 4.420
1712718750, 4.420
1713500000, 4.420
1714281250, 4.426
1715062500, 4.420
1715843750, 4.420
1716625000, 4.420
1717406250, 4.420
1718187500, 4.420
1718968750, 4.420
1719750000, 4.420
1720531250, 4.412
1721312500, 4.392
1722093750, 4.389
1722875000, 4.388
1723656250, 4.384
1724437500, 4.380
1725218750, 4.379
1726000000, 4.369
1726781250, 4.363
1727562500, 4.362
1728343750, 4.361
1729125000, 4.362
1729906250, 4.361
1730687500, 4.362
1731468750, 4.362
1732250000, 4.362
1733031250, 4.362
1733812500, 4.356
1734593750, 4.350
1735375000, 4.342
1736156250, 4.342
1736937500, 4.336
1737718750, 4.331
1738500000, 4.330
1739281250, 4.327
1740062500, 4.324
1740843750, 4.320
1741625000, 4.319
1742406250, 4.318
1743187500, 4.312
1743968750, 4.308
1744750000, 4.297
1745531250, 4.297
1746312500, 4.292
1747093750, 4.291
1747875000, 4.290
1748656250, 4.290
1749437500, 4.291
1750218750, 4.291
1751000000, 4.290
1751781250, 4.290
1752562500, 4.288
1753343750, 4.288
1754125000, 4.283
1754906250, 4.277
1755687500, 4.273
1756468750, 4.270
1757250000, 4.269
1758031250, 4.269
1758812500, 4.263
1759593750, 4.256
1760375000, 4.234
1761156250, 4.213
1761937500, 4.209
1762718750, 4.209
1763500000, 4.209
1764281250, 4.209
1765062500, 4.209
1765843750, 4.209
1766625000, 4.213
1767406250, 4.213
1768187500, 4.213
1768968750, 4.218
1769750000, 4.227
