#T_nd for A2H (pin)
#freq [Hz], T_nd [K]
1190562500, 53.243
1191343750, 52.781
1192125000, 52.410
1192906250, 52.010
1193687500, 51.744
1194468750, 51.396
1195250000, 51.152
1196031250, 51.132
1196812500, 50.811
1197593750, 50.521
1198375000, 50.488
1199156250, 50.345
1199937500, 50.336
1200718750, 50.288
1201500000, 50.281
1202281250, 50.280
1203062500, 50.144
1203843750, 50.069
1204625000, 50.023
1205406250, 50.022
1206187500, 49.592
1206968750, 49.592
1207750000, 49.509
1208531250, 49.456
1209312500, 49.299
1210093750, 49.253
1210875000, 49.253
1211656250, 49.253
1212437500, 49.253
1213218750, 49.084
1214000000, 49.072
1214781250, 48.900
1215562500, 48.719
1216343750, 48.448
1217125000, 48.050
1217906250, 47.813
1218687500, 47.526
1219468750, 47.381
1220250000, 47.149
1221031250, 46.988
1221812500, 46.568
1222593750, 46.369
1223375000, 46.184
1224156250, 46.152
1224937500, 46.050
1225718750, 46.050
1226500000, 46.050
1227281250, 46.050
1228062500, 46.050
1228843750, 46.050
1229625000, 46.252
1230406250, 46.259
1231187500, 46.303
1231968750, 46.485
1232750000, 46.797
1233531250, 47.160
1234312500, 47.370
1235093750, 47.548
1235875000, 47.548
1236656250, 47.548
1237437500, 47.548
1238218750, 47.548
1239000000, 47.548
1239781250, 47.133
1240562500, 47.034
1241343750, 46.999
1242125000, 46.935
1242906250, 46.634
1243687500, 46.447
1244468750, 46.094
1245250000, 46.528
1246031250, 46.634
1246812500, 46.708
1247593750, 46.755
1248375000, 46.755
1249156250, 46.755
1249937500, 46.755
1250718750, 46.755
1251500000, 46.855
1252281250, 46.956
1253062500, 46.968
1253843750, 47.006
1254625000, 47.119
1255406250, 47.349
1256187500, 47.685
1256968750, 47.939
1257750000, 48.321
1258531250, 48.557
1259312500, 48.954
1260093750, 49.354
1260875000, 49.431
1261656250, 49.842
1262437500, 50.355
1263218750, 50.679
1264000000, 50.979
1264781250, 51.487
1265562500, 51.634
1266343750, 51.656
1267125000, 51.656
1267906250, 51.685
1268687500, 51.685
1269468750, 51.685
1270250000, 51.685
1271031250, 51.634
1271812500, 51.592
1272593750, 51.563
1273375000, 51.274
1274156250, 51.104
1274937500, 51.022
1275718750, 50.989
1276500000, 50.864
1277281250, 50.854
1278062500, 50.854
1278843750, 50.854
1279625000, 50.854
1280406250, 50.854
1281187500, 50.854
1281968750, 51.024
1282750000, 51.190
1283531250, 51.498
1284312500, 51.920
1285093750, 52.567
1285875000, 53.223
1286656250, 53.811
1287437500, 54.408
1288218750, 55.089
1289000000, 55.756
1289781250, 56.504
1290562500, 57.359
1291343750, 58.008
1292125000, 58.566
1292906250, 59.088
1293687500, 59.516
1294468750, 60.003
1295250000, 60.492
1296031250, 60.761
1296812500, 60.761
1297593750, 60.761
1298375000, 60.761
1299156250, 60.761
1299937500, 60.761
1300718750, 60.651
1301500000, 59.712
1302281250, 58.486
1303062500, 57.252
1303843750, 56.059
1304625000, 54.971
1305406250, 54.199
1306187500, 53.470
1306968750, 52.945
1307750000, 52.595
1308531250, 52.506
1309312500, 52.506
1310093750, 52.506
1310875000, 52.506
1311656250, 52.506
1312437500, 52.506
1313218750, 52.902
1314000000, 53.219
1314781250, 53.417
1315562500, 53.609
1316343750, 53.918
1317125000, 54.262
1317906250, 54.518
1318687500, 54.735
1319468750, 54.735
1320250000, 54.735
1321031250, 54.735
1321812500, 54.735
1322593750, 54.735
1323375000, 54.425
1324156250, 54.204
1324937500, 53.689
1325718750, 53.239
1326500000, 52.859
1327281250, 52.586
1328062500, 51.735
1328718750, 51.523
1329500000, 51.010
1330281250, 50.436
1331062500, 50.088
1331843750, 49.707
1332625000, 49.265
1333406250, 49.003
1334187500, 48.761
1334968750, 48.516
1335750000, 48.352
1336531250, 48.352
1337312500, 48.352
1338093750, 48.352
1338875000, 48.352
1339656250, 48.352
1340437500, 48.415
1341218750, 48.546
1342000000, 48.642
1342781250, 48.828
1343562500, 48.932
1344343750, 49.080
1345125000, 49.244
1345906250, 49.467
1346687500, 49.506
1347468750, 49.529
1348250000, 49.529
1349031250, 49.529
1349812500, 49.529
1350593750, 49.529
1351375000, 49.529
1352156250, 49.370
1352937500, 49.195
1353718750, 48.910
1354500000, 48.685
1355281250, 48.450
1356062500, 48.152
1356843750, 47.906
1357625000, 47.632
1358406250, 47.260
1359187500, 47.009
1359968750, 46.897
1360750000, 46.560
1361531250, 46.332
1362312500, 46.191
1363093750, 46.014
1363875000, 45.826
1364656250, 45.754
1365437500, 45.754
1366218750, 45.754
1367000000, 45.754
1367781250, 45.754
1368562500, 45.754
1369343750, 45.825
1370125000, 46.038
1370906250, 46.156
1371687500, 46.247
1372468750, 46.384
1373250000, 46.659
1374031250, 46.898
1374812500, 47.033
1375593750, 47.134
1376375000, 47.346
1377156250, 47.612
1377937500, 47.662
1378718750, 47.779
1379500000, 47.847
1380281250, 47.864
1381062500, 47.864
1381843750, 47.864
1382625000, 47.864
1383406250, 47.864
1384187500, 47.847
1384968750, 47.769
1385750000, 47.576
1386531250, 47.382
1387312500, 47.329
1388093750, 47.285
1388875000, 47.220
1389656250, 46.925
1390437500, 46.651
1391218750, 46.585
1392000000, 46.472
1392781250, 46.187
1393562500, 46.118
1394343750, 46.040
1395125000, 45.984
1395906250, 45.710
1396687500, 45.710
1397468750, 45.582
1398250000, 45.468
1399031250, 45.412
1399812500, 45.240
1400593750, 45.159
1401375000, 44.969
1402156250, 44.813
1402937500, 44.716
1403718750, 44.629
1404500000, 44.477
1405281250, 44.224
1406062500, 43.892
1406843750, 43.867
1407625000, 43.852
1408406250, 43.678
1409187500, 43.421
