#T_nd for A3H (coupler)
#freq [Hz], T_nd [K]
1190562500, 3.274
1191343750, 3.289
1192125000, 3.290
1192906250, 3.300
1193687500, 3.304
1194468750, 3.305
1195250000, 3.306
1196031250, 3.324
1196812500, 3.324
1197593750, 3.333
1198375000, 3.333
1199156250, 3.333
1199937500, 3.333
1200718750, 3.333
1201500000, 3.333
1202281250, 3.333
1203062500, 3.332
1203843750, 3.324
1204625000, 3.324
1205406250, 3.305
1206187500, 3.305
1206968750, 3.305
1207750000, 3.305
1208531250, 3.305
1209312500, 3.298
1210093750, 3.293
1210875000, 3.292
1211656250, 3.292
1212437500, 3.292
1213218750, 3.287
1214000000, 3.292
1214781250, 3.292
1215562500, 3.293
1216343750, 3.293
1217125000, 3.293
1217906250, 3.292
1218687500, 3.274
1219468750, 3.268
1220250000, 3.246
1221031250, 3.245
1221812500, 3.245
1222593750, 3.245
1223375000, 3.245
1224156250, 3.245
1224937500, 3.234
1225718750, 3.234
1226500000, 3.235
1227281250, 3.235
1228062500, 3.235
1228843750, 3.234
1229625000, 3.227
1230406250, 3.223
1231187500, 3.207
1231968750, 3.207
1232750000, 3.207
1233531250, 3.207
1234312500, 3.207
1235093750, 3.235
1235875000, 3.250
1236656250, 3.250
1237437500, 3.250
1238218750, 3.250
1239000000, 3.272
1239781250, 3.285
1240562500, 3.292
1241343750, 3.298
1242125000, 3.326
1242906250, 3.337
1243687500, 3.350
1244468750, 3.350
1245250000, 3.356
1246031250, 3.361
1246812500, 3.361
1247593750, 3.361
1248375000, 3.361
1249156250, 3.361
1249937500, 3.361
1250718750, 3.361
1251500000, 3.361
1252281250, 3.361
1253062500, 3.361
1253843750, 3.347
1254625000, 3.341
1255406250, 3.331
1256187500, 3.331
1256968750, 3.331
1257750000, 3.331
1258531250, 3.331
1259312500, 3.331
1260093750, 3.331
1260875000, 3.331
1261656250, 3.334
1262437500, 3.334
1263218750, 3.334
1264000000, 3.334
1264781250, 3.341
1265562500, 3.341
1266343750, 3.341
1267125000, 3.346
1267906250, 3.346
1268687500, 3.349
1269468750, 3.349
1270250000, 3.352
1271031250, 3.352
1271812500, 3.353
1272593750, 3.353
1273375000, 3.357
1274156250, 3.357
1274937500, 3.357
1275718750, 3.360
1276500000, 3.361
1277281250, 3.357
1278062500, 3.361
1278843750, 3.361
1279625000, 3.363
1280406250, 3.369
1281187500, 3.384
1281968750, 3.384
1282750000, 3.386
1283531250, 3.390
1284312500, 3.390
1285093750, 3.393
1285875000, 3.394
1286656250, 3.394
1287437500, 3.394
1288218750, 3.409
1289000000, 3.413
1289781250, 3.421
1290562500, 3.428
1291343750, 3.430
1292125000, 3.432
1292906250, 3.436
1293687500, 3.446
1294468750, 3.446
1295250000, 3.457
1296031250, 3.461
1296812500, 3.463
1297593750, 3.464
1298375000, 3.466
1299156250, 3.466
1299937500, 3.469
1300718750, 3.471
1301500000, 3.471
1302281250, 3.471
1303062500, 3.471
1303843750, 3.471
1304625000, 3.471
1305406250, 3.471
1306187500, 3.471
1306968750, 3.473
1307750000, 3.471
1308531250, 3.471
1309312500, 3.471
1310093750, 3.473
1310875000, 3.473
1311656250, 3.473
1312437500, 3.479
1313218750, 3.479
1314000000, 3.491
1314781250, 3.493
1315562500, 3.508
1316343750, 3.528
1317125000, 3.529
1317906250, 3.537
1318687500, 3.537
1319468750, 3.537
1320250000, 3.537
1321031250, 3.537
1321812500, 3.537
1322593750, 3.537
1323375000, 3.537
1324156250, 3.537
1324937500, 3.529
1325718750, 3.528
1326500000, 3.518
1327281250, 3.512
1328062500, 3.510
1328718750, 3.501
1329500000, 3.501
1330281250, 3.485
1331062500, 3.483
1331843750, 3.483
1332625000, 3.483
1333406250, 3.483
1334187500, 3.483
1334968750, 3.479
1335750000, 3.483
1336531250, 3.483
1337312500, 3.483
1338093750, 3.483
1338875000, 3.483
1339656250, 3.484
1340437500, 3.487
1341218750, 3.487
1342000000, 3.492
1342781250, 3.492
1343562500, 3.495
1344343750, 3.492
1345125000, 3.495
1345906250, 3.495
1346687500, 3.494
1347468750, 3.494
1348250000, 3.494
1349031250, 3.494
1349812500, 3.494
1350593750, 3.492
1351375000, 3.492
1352156250, 3.487
1352937500, 3.487
1353718750, 3.492
1354500000, 3.485
1355281250, 3.483
1356062500, 3.476
1356843750, 3.474
1357625000, 3.467
1358406250, 3.466
1359187500, 3.467
1359968750, 3.466
1360750000, 3.464
1361531250, 3.457
1362312500, 3.457
1363093750, 3.457
1363875000, 3.457
1364656250, 3.457
1365437500, 3.454
1366218750, 3.454
1367000000, 3.457
1367781250, 3.457
1368562500, 3.457
1369343750, 3.457
1370125000, 3.459
1370906250, 3.465
1371687500, 3.476
1372468750, 3.476
1373250000, 3.481
1374031250, 3.481
1374812500, 3.486
1375593750, 3.486
1376375000, 3.486
1377156250, 3.489
1377937500, 3.491
1378718750, 3.491
1379500000, 3.491
1380281250, 3.491
1381062500, 3.491
1381843750, 3.491
1382625000, 3.492
1383406250, 3.497
1384187500, 3.503
1384968750, 3.505
1385750000, 3.505
1386531250, 3.512
1387312500, 3.513
1388093750, 3.513
1388875000, 3.513
1389656250, 3.513
1390437500, 3.522
1391218750, 3.532
1392000000, 3.534
1392781250, 3.536
1393562500, 3.536
1394343750, 3.541
1395125000, 3.544
1395906250, 3.551
1396687500, 3.551
1397468750, 3.561
1398250000, 3.561
1399031250, 3.565
1399812500, 3.565
1400593750, 3.561
1401375000, 3.566
1402156250, 3.566
1402937500, 3.566
1403718750, 3.561
1404500000, 3.561
1405281250, 3.566
1406062500, 3.566
1406843750, 3.561
1407625000, 3.561
1408406250, 3.561
1409187500, 3.559
1409968750, 3.561
1410750000, 3.561
1411531250, 3.562
1412312500, 3.562
1413093750, 3.562
1413875000, 3.562
1414656250, 3.573
1415437500, 3.576
1416218750, 3.582
1417000000, 3.590
1417781250, 3.594
1418562500, 3.602
1419343750, 3.609
1420125000, 3.609
1420906250, 3.609
1421687500, 3.609
1422468750, 3.620
1423250000, 3.620
1424031250, 3.620
1424812500, 3.620
1425593750, 3.620
1426375000, 3.620
1427156250, 3.620
1427937500, 3.620
1428718750, 3.615
1429500000, 3.614
1430281250, 3.606
1431062500, 3.604
1431843750, 3.604
1432625000, 3.603
1433406250, 3.596
1434187500, 3.596
1434968750, 3.603
1435750000, 3.603
1436531250, 3.603
1437312500, 3.603
1438093750, 3.603
1438875000, 3.603
1439656250, 3.603
1440437500, 3.606
1441218750, 3.606
1442000000, 3.607
1442781250, 3.607
1443562500, 3.607
1444343750, 3.609
1445125000, 3.609
1445906250, 3.609
1446687500, 3.609
1447468750, 3.612
1448250000, 3.612
1449031250, 3.612
1449812500, 3.612
1450593750, 3.609
1451375000, 3.609
1452156250, 3.606
1452937500, 3.605
1453718750, 3.605
1454500000, 3.599
1455281250, 3.583
1456062500, 3.583
1456718750, 3.583
1457500000, 3.565
1458281250, 3.560
1459062500, 3.560
1459843750, 3.560
1460625000, 3.556
1461406250, 3.550
1462187500, 3.550
1462968750, 3.550
1463750000, 3.548
1464531250, 3.547
1465312500, 3.545
1466093750, 3.536
1466875000, 3.530
1467656250, 3.530
1468437500, 3.530
1469218750, 3.530
1470000000, 3.530
1470781250, 3.530
1471562500, 3.529
1472343750, 3.529
1473125000, 3.530
1473906250, 3.528
1474687500, 3.528
1475468750, 3.528
1476250000, 3.513
1477031250, 3.513
1477812500, 3.513
1478593750, 3.518
1479375000, 3.518
1480156250, 3.524
1480937500, 3.528
1481718750, 3.528
1482500000, 3.528
1483281250, 3.528
1484062500, 3.528
1484843750, 3.526
1485625000, 3.526
1486406250, 3.525
1487187500, 3.525
1487968750, 3.524
1488750000, 3.525
1489531250, 3.525
1490312500, 3.525
1491093750, 3.526
1491875000, 3.528
1492656250, 3.531
1493437500, 3.531
1494218750, 3.539
1495000000, 3.539
1495781250, 3.539
1496562500, 3.540
1497343750, 3.541
1498125000, 3.542
1498906250, 3.542
1499687500, 3.543
1500468750, 3.543
1501250000, 3.545
1502031250, 3.545
1502812500, 3.545
1503593750, 3.543
1504375000, 3.543
1505156250, 3.543
1505937500, 3.543
1506718750, 3.522
1507500000, 3.521
1508281250, 3.518
1509062500, 3.515
1509843750, 3.514
1510625000, 3.514
1511406250, 3.514
1512187500, 3.514
1512968750, 3.509
1513750000, 3.514
1514531250, 3.514
1515312500, 3.515
1516093750, 3.515
1516875000, 3.518
1517656250, 3.515
1518437500, 3.515
1519218750, 3.518
1520000000, 3.521
1520781250, 3.521
1521562500, 3.546
1522343750, 3.546
1523125000, 3.546
1523906250, 3.546
1524687500, 3.546
1525468750, 3.522
1526250000, 3.521
1527031250, 3.511
1527812500, 3.511
1528593750, 3.511
1529375000, 3.511
1530156250, 3.486
1530937500, 3.468
1531718750, 3.468
1532500000, 3.468
1533281250, 3.468
1534062500, 3.468
1534843750, 3.462
1535625000, 3.455
1536406250, 3.455
1537187500, 3.455
1537968750, 3.452
1538750000, 3.452
1539531250, 3.452
1540312500, 3.455
1541093750, 3.462
1541875000, 3.465
1542656250, 3.465
1543437500, 3.465
1544218750, 3.465
1545000000, 3.456
1545781250, 3.456
1546562500, 3.452
1547343750, 3.452
1548125000, 3.452
1548906250, 3.444
1549687500, 3.441
1550468750, 3.444
1551250000, 3.441
1552031250, 3.441
1552812500, 3.444
1553593750, 3.444
1554375000, 3.441
1555156250, 3.440
1555937500, 3.436
1556718750, 3.436
1557500000, 3.433
1558281250, 3.433
1559062500, 3.433
1559843750, 3.427
1560625000, 3.427
1561406250, 3.427
1562187500, 3.426
1562968750, 3.426
1563750000, 3.426
1564531250, 3.426
1565312500, 3.426
1566093750, 3.416
1566875000, 3.416
1567656250, 3.412
1568437500, 3.412
1569218750, 3.412
1570000000, 3.399
1570781250, 3.399
1571562500, 3.390
1572343750, 3.364
1573125000, 3.364
1573906250, 3.364
1574687500, 3.364
1575468750, 3.356
1576250000, 3.343
1577031250, 3.342
1577812500, 3.328
1578593750, 3.303
1579375000, 3.303
1580156250, 3.300
1580937500, 3.300
1581718750, 3.300
1582500000, 3.303
1583281250, 3.314
1584062500, 3.328
1584718750, 3.330
1585500000, 3.336
1586281250, 3.336
1587062500, 3.336
