#T_nd for A3V (pin)
#freq [Hz], T_nd [K]
1190562500, 48.188
1191343750, 48.156
1192125000, 48.156
1192906250, 48.114
1193687500, 48.075
1194468750, 48.075
1195250000, 48.075
1196031250, 48.030
1196812500, 48.030
1197593750, 48.030
1198375000, 48.104
1199156250, 48.144
1199937500, 48.144
1200718750, 48.144
1201500000, 48.164
1202281250, 48.164
1203062500, 48.164
1203843750, 48.164
1204625000, 48.164
1205406250, 48.135
1206187500, 47.800
1206968750, 47.386
1207750000, 47.223
1208531250, 47.214
1209312500, 47.117
1210093750, 47.096
1210875000, 47.057
1211656250, 46.603
1212437500, 46.166
1213218750, 45.752
1214000000, 45.594
1214781250, 45.361
1215562500, 44.924
1216343750, 44.296
1217125000, 43.755
1217906250, 43.604
1218687500, 43.596
1219468750, 43.535
1220250000, 43.483
1221031250, 43.445
1221812500, 43.417
1222593750, 43.417
1223375000, 43.349
1224156250, 43.306
1224937500, 43.306
1225718750, 43.306
1226500000, 43.417
1227281250, 43.427
1228062500, 43.445
1228843750, 44.658
1229625000, 44.658
1230406250, 44.676
1231187500, 44.748
1231968750, 44.798
1232750000, 44.808
1233531250, 44.819
1234312500, 45.386
1235093750, 45.513
1235875000, 45.606
1236656250, 45.669
1237437500, 45.669
1238218750, 45.669
1239000000, 45.606
1239781250, 45.579
1240562500, 45.579
1241343750, 45.579
1242125000, 44.952
1242906250, 44.070
1243687500, 44.062
1244468750, 43.921
1245250000, 43.921
1246031250, 43.921
1246812500, 43.921
1247593750, 44.062
1248375000, 44.070
1249156250, 44.264
1249937500, 44.308
1250718750, 44.557
1251500000, 44.704
1252281250, 44.740
1253062500, 44.853
1253843750, 44.883
1254625000, 45.021
1255406250, 45.064
1256187500, 45.187
1256968750, 45.481
1257750000, 45.838
1258531250, 45.961
1259312500, 46.050
1260093750, 46.240
1260875000, 46.666
1261656250, 47.386
1262437500, 47.766
1263218750, 47.919
1264000000, 48.005
1264781250, 48.279
1265562500, 48.669
1266343750, 48.701
1267125000, 48.701
1267906250, 48.701
1268687500, 48.701
1269468750, 48.701
1270250000, 48.695
1271031250, 48.669
1271812500, 48.627
1272593750, 48.159
1273375000, 47.392
1274156250, 46.909
1274937500, 46.497
1275718750, 46.345
1276500000, 46.041
1277281250, 45.453
1278062500, 44.758
1278843750, 44.286
1279625000, 43.835
1280406250, 43.679
1281187500, 43.539
1281968750, 43.248
1282750000, 43.102
1283531250, 43.018
1284312500, 42.877
1285093750, 42.877
1285875000, 42.877
1286656250, 42.877
1287437500, 43.018
1288218750, 43.102
1289000000, 43.111
1289781250, 43.346
1290562500, 43.456
1291343750, 43.465
1292125000, 43.531
1292906250, 43.531
1293687500, 43.531
1294468750, 43.465
1295250000, 43.456
1296031250, 43.346
1296812500, 43.346
1297593750, 43.456
1298375000, 43.604
1299156250, 43.604
1299937500, 43.604
1300718750, 43.732
1301500000, 44.166
1302281250, 44.908
1303062500, 45.795
1303843750, 46.602
1304625000, 47.249
1305406250, 47.511
1306187500, 47.657
1306968750, 47.818
1307750000, 47.818
1308531250, 47.818
1309312500, 47.818
1310093750, 47.885
1310875000, 47.910
1311656250, 47.910
1312437500, 47.885
