#T_nd for A3V (coupler)
#freq [Hz], T_nd [K]
1190562500, 3.395
1191343750, 3.398
1192125000, 3.402
1192906250, 3.407
1193687500, 3.417
1194468750, 3.421
1195250000, 3.422
1196031250, 3.430
1196812500, 3.462
1197593750, 3.476
1198375000, 3.481
1199156250, 3.481
1199937500, 3.481
1200718750, 3.481
1201500000, 3.481
1202281250, 3.481
1203062500, 3.476
1203843750, 3.462
1204625000, 3.462
1205406250, 3.462
1206187500, 3.421
1206968750, 3.390
1207750000, 3.379
1208531250, 3.373
1209312500, 3.373
1210093750, 3.371
1210875000, 3.365
1211656250, 3.344
1212437500, 3.344
1213218750, 3.316
1214000000, 3.285
1214781250, 3.285
1215562500, 3.285
1216343750, 3.285
1217125000, 3.285
1217906250, 3.285
1218687500, 3.280
1219468750, 3.270
1220250000, 3.266
1221031250, 3.265
1221812500, 3.265
1222593750, 3.254
1223375000, 3.254
1224156250, 3.254
1224937500, 3.254
1225718750, 3.254
1226500000, 3.254
1227281250, 3.258
1228062500, 3.258
1228843750, 3.266
1229625000, 3.270
1230406250, 3.280
1231187500, 3.280
1231968750, 3.280
1232750000, 3.280
1233531250, 3.281
1234312500, 3.312
1235093750, 3.312
1235875000, 3.312
1236656250, 3.281
1237437500, 3.281
1238218750, 3.281
1239000000, 3.281
1239781250, 3.281
1240562500, 3.281
1241343750, 3.281
1242125000, 3.269
1242906250, 3.253
1243687500, 3.202
1244468750, 3.202
1245250000, 3.202
1246031250, 3.202
1246812500, 3.202
1247593750, 3.202
1248375000, 3.202
1249156250, 3.202
1249937500, 3.202
1250718750, 3.253
1251500000, 3.279
1252281250, 3.296
1253062500, 3.305
1253843750, 3.305
1254625000, 3.307
1255406250, 3.311
1256187500, 3.314
1256968750, 3.314
1257750000, 3.314
1258531250, 3.321
1259312500, 3.325
1260093750, 3.325
1260875000, 3.325
1261656250, 3.328
1262437500, 3.325
1263218750, 3.339
1264000000, 3.340
1264781250, 3.342
1265562500, 3.343
1266343750, 3.350
1267125000, 3.350
1267906250, 3.350
1268687500, 3.353
1269468750, 3.353
1270250000, 3.354
1271031250, 3.354
1271812500, 3.356
1272593750, 3.356
1273375000, 3.356
1274156250, 3.353
1274937500, 3.353
1275718750, 3.353
1276500000, 3.353
1277281250, 3.353
1278062500, 3.353
1278843750, 3.347
1279625000, 3.345
1280406250, 3.311
1281187500, 3.307
1281968750, 3.286
1282750000, 3.286
1283531250, 3.241
1284312500, 3.236
1285093750, 3.235
1285875000, 3.234
1286656250, 3.234
1287437500, 3.234
1288218750, 3.234
1289000000, 3.234
1289781250, 3.234
1290562500, 3.234
1291343750, 3.235
1292125000, 3.235
1292906250, 3.236
1293687500, 3.286
1294468750, 3.316
1295250000, 3.389
1296031250, 3.406
1296812500, 3.425
1297593750, 3.426
1298375000, 3.431
1299156250, 3.435
1299937500, 3.435
1300718750, 3.444
1301500000, 3.446
1302281250, 3.446
1303062500, 3.457
1303843750, 3.458
1304625000, 3.465
1305406250, 3.466
1306187500, 3.473
1306968750, 3.473
1307750000, 3.474
1308531250, 3.476
1309312500, 3.479
1310093750, 3.483
1310875000, 3.485
1311656250, 3.510
1312437500, 3.513
1313218750, 3.552
1314000000, 3.568
1314781250, 3.572
1315562500, 3.578
1316343750, 3.578
1317125000, 3.578
1317906250, 3.578
1318687500, 3.578
1319468750, 3.578
1320250000, 3.578
1321031250, 3.578
1321812500, 3.572
1322593750, 3.572
1323375000, 3.568
1324156250, 3.572
1324937500, 3.566
1325718750, 3.558
1326500000, 3.558
1327281250, 3.533
1328062500, 3.533
1328718750, 3.526
1329500000, 3.524
1330281250, 3.524
1331062500, 3.519
1331843750, 3.519
1332625000, 3.519
1333406250, 3.509
1334187500, 3.509
1334968750, 3.493
1335750000, 3.493
1336531250, 3.489
1337312500, 3.450
1338093750, 3.385
1338875000, 3.360
1339656250, 3.329
1340437500, 3.326
1341218750, 3.315
1342000000, 3.315
1342781250, 3.315
1343562500, 3.315
1344343750, 3.315
1345125000, 3.315
1345906250, 3.315
1346687500, 3.315
1347468750, 3.315
1348250000, 3.315
1349031250, 3.322
1349812500, 3.333
1350593750, 3.333
1351375000, 3.333
1352156250, 3.333
1352937500, 3.333
1353718750, 3.333
1354500000, 3.333
1355281250, 3.337
1356062500, 3.342
1356843750, 3.342
1357625000, 3.342
1358406250, 3.342
1359187500, 3.342
1359968750, 3.342
1360750000, 3.342
1361531250, 3.342
1362312500, 3.342
1363093750, 3.349
1363875000, 3.375
1364656250, 3.389
1365437500, 3.391
1366218750, 3.396
1367000000, 3.442
1367781250, 3.477
1368562500, 3.477
1369343750, 3.477
1370125000, 3.480
1370906250, 3.480
1371687500, 3.480
1372468750, 3.480
1373250000, 3.480
1374031250, 3.480
1374812500, 3.480
1375593750, 3.477
1376375000, 3.463
1377156250, 3.463
1377937500, 3.463
1378718750, 3.463
1379500000, 3.457
1380281250, 3.445
1381062500, 3.445
1381843750, 3.445
1382625000, 3.445
1383406250, 3.445
1384187500, 3.445
1384968750, 3.445
1385750000, 3.472
1386531250, 3.475
1387312500, 3.484
1388093750, 3.491
1388875000, 3.508
1389656250, 3.508
1390437500, 3.508
1391218750, 3.508
