#T_nd for A1H (pin)
#freq [Hz], T_nd [K]
1190562500, 49.224
1191343750, 48.978
1192125000, 48.692
1192906250, 48.531
1193687500, 48.271
1194468750, 47.947
1195250000, 47.675
1196031250, 47.475
1196812500, 47.322
1197593750, 47.190
1198375000, 46.921
1199156250, 46.627
1199937500, 46.372
1200718750, 46.316
1201500000, 46.120
1202281250, 45.722
1203062500, 45.266
1203843750, 45.266
1204625000, 44.993
1205406250, 44.878
1206187500, 44.298
1206968750, 43.645
1207750000, 43.629
1208531250, 43.618
1209312500, 43.555
1210093750, 43.468
1210875000, 43.445
1211656250, 43.445
1212437500, 43.119
1213218750, 42.828
1214000000, 42.492
1214781250, 42.448
1215562500, 42.405
1216343750, 42.286
1217125000, 41.877
1217906250, 41.489
1218687500, 41.420
1219468750, 41.406
1220250000, 41.299
1221031250, 41.276
1221812500, 41.110
1222593750, 40.930
1223375000, 40.887
1224156250, 40.881
1224937500, 40.880
1225718750, 40.880
1226500000, 40.881
1227281250, 40.887
1228062500, 40.930
1228843750, 41.218
1229625000, 41.542
1230406250, 41.687
1231187500, 41.730
1231968750, 42.063
1232750000, 42.348
1233531250, 42.572
1234312500, 43.034
1235093750, 43.069
1235875000, 43.069
1236656250, 43.069
1237437500, 43.069
1238218750, 43.069
1239000000, 43.069
1239781250, 43.069
1240562500, 43.168
1241343750, 43.198
1242125000, 43.200
1242906250, 43.333
1243687500, 43.333
1244468750, 43.333
1245250000, 43.333
1246031250, 43.200
1246812500, 42.995
1247593750, 42.868
1248375000, 42.750
1249156250, 42.603
1249937500, 42.529
1250718750, 42.529
1251500000, 42.480
1252281250, 42.480
1253062500, 42.480
1253843750, 42.480
1254625000, 42.529
1255406250, 42.583
1256187500, 42.598
1256968750, 43.003
1257750000, 43.326
1258531250, 43.728
1259312500, 43.852
1260093750, 44.054
1260875000, 44.234
1261656250, 44.676
1262437500, 45.040
1263218750, 45.290
1264000000, 45.324
1264781250, 45.393
1265562500, 45.397
1266343750, 45.397
1267125000, 45.397
1267906250, 45.393
1268687500, 45.324
1269468750, 45.034
1270250000, 44.549
1271031250, 44.234
1271812500, 44.176
1272593750, 44.023
1273375000, 43.849
1274156250, 43.326
1274937500, 42.628
1275718750, 42.020
1276500000, 41.786
1277281250, 41.643
1278062500, 41.386
1278843750, 41.031
1279625000, 40.680
1280406250, 40.620
1281187500, 40.620
1281968750, 40.620
1282750000, 40.620
1283531250, 40.680
1284312500, 40.699
1285093750, 40.870
1285875000, 41.236
1286656250, 41.755
1287437500, 42.096
1288218750, 42.366
1289000000, 42.649
1289781250, 43.172
1290562500, 43.755
1291343750, 44.295
1292125000, 44.602
1292906250, 44.838
1293687500, 44.991
1294468750, 45.171
1295250000, 45.446
1296031250, 45.446
1296812500, 45.446
1297593750, 45.446
1298375000, 45.446
1299156250, 45.132
1299937500, 44.697
1300718750, 44.452
1301500000, 44.085
1302281250, 43.875
1303062500, 43.751
1303843750, 43.580
1304625000, 43.488
1305406250, 43.488
1306187500, 43.488
1306968750, 43.488
1307750000, 43.452
1308531250, 43.452
1309312500, 43.475
1310093750, 43.492
1310875000, 43.624
1311656250, 43.627
1312437500, 43.851
1313218750, 44.270
1314000000, 44.386
1314781250, 44.507
1315562500, 44.544
1316343750, 44.559
1317125000, 44.573
1317906250, 44.573
1318687500, 44.573
1319468750, 44.573
1320250000, 44.573
1321031250, 44.297
1321812500, 44.156
1322593750, 44.093
1323375000, 44.074
1324156250, 43.711
1324937500, 43.134
1325718750, 42.963
1326500000, 42.582
1327281250, 42.510
1328062500, 42.262
1328718750, 42.087
1329500000, 41.814
1330281250, 41.166
1331062500, 40.785
1331843750, 40.785
1332625000, 40.564
1333406250, 40.232
1334187500, 39.902
1334968750, 39.478
1335750000, 39.159
1336531250, 38.854
1337312500, 38.788
1338093750, 38.774
1338875000, 38.755
1339656250, 38.723
1340437500, 38.723
1341218750, 38.723
1342000000, 38.723
1342781250, 38.723
1343562500, 38.914
1344343750, 39.105
1345125000, 39.108
1345906250, 39.110
1346687500, 39.177
1347468750, 39.363
1348250000, 39.539
1349031250, 39.562
1349812500, 39.562
1350593750, 39.619
1351375000, 39.619
1352156250, 39.619
1352937500, 39.562
1353718750, 39.539
1354500000, 39.480
1355281250, 39.189
1356062500, 39.148
1356843750, 39.095
1357625000, 39.063
1358406250, 38.760
1359187500, 38.505
1359968750, 38.361
1360750000, 38.341
1361531250, 38.312
1362312500, 38.204
1363093750, 37.947
1363875000, 37.856
1364656250, 37.845
1365437500, 37.785
1366218750, 37.751
1367000000, 37.733
1367781250, 37.704
1368562500, 37.704
1369343750, 37.704
1370125000, 37.704
1370906250, 37.680
1371687500, 37.673
1372468750, 37.680
1373250000, 37.737
1374031250, 37.778
1374812500, 37.789
1375593750, 37.789
1376375000, 37.737
1377156250, 37.743
1377937500, 37.789
1378718750, 37.789
1379500000, 37.778
1380281250, 37.743
1381062500, 37.690
1381843750, 37.663
1382625000, 37.663
1383406250, 37.452
1384187500, 37.436
1384968750, 37.384
1385750000, 37.206
1386531250, 37.117
1387312500, 36.908
1388093750, 36.777
1388875000, 36.741
1389656250, 36.634
1390437500, 36.481
1391218750, 36.390
1392000000, 36.335
1392781250, 36.205
1393562500, 36.197
1394343750, 36.119
1395125000, 35.910
1395906250, 35.791
1396687500, 35.787
1397468750, 35.787
1398250000, 35.640
1399031250, 35.602
1399812500, 35.400
1400593750, 35.328
1401375000, 35.318
1402156250, 35.313
1402937500, 35.269
1403718750, 35.269
1404500000, 35.250
1405281250, 35.043
1406062500, 34.973
1406843750, 34.961
1407625000, 34.899
1408406250, 34.899
1409187500, 34.899
1409968750, 34.902
1410750000, 34.930
1411531250, 34.930
1412312500, 34.930
1413093750, 34.954
1413875000, 34.964
1414656250, 35.085
1415437500, 35.162
1416218750, 35.228
1417000000, 35.228
1417781250, 35.323
1418562500, 35.342
1419343750, 35.344
1420125000, 35.477
1420906250, 35.683
1421687500, 35.880
1422468750, 35.886
1423250000, 35.895
1424031250, 36.038
1424812500, 36.198
1425593750, 36.520
1426375000, 36.615
1427156250, 36.737
1427937500, 36.880
1428718750, 37.059
1429500000, 37.228
1430281250, 37.546
1431062500, 37.792
1431843750, 38.082
1432625000, 38.145
1433406250, 38.268
1434187500, 38.525
1434968750, 38.664
1435750000, 38.931
1436531250, 39.077
1437312500, 39.118
1438093750, 39.186
1438875000, 39.296
1439656250, 39.306
1440437500, 39.306
1441218750, 39.306
1442000000, 39.306
1442781250, 39.306
1443562500, 39.283
1444343750, 39.132
1445125000, 39.084
1445906250, 38.895
1446687500, 38.871
1447468750, 38.595
1448250000, 38.494
1449031250, 38.461
1449812500, 38.457
1450593750, 38.425
1451375000, 38.425
1452156250, 38.425
1452937500, 38.425
1453718750, 38.457
1454500000, 38.632
1455281250, 39.763
1456062500, 39.902
1456718750, 40.109
1457500000, 41.111
1458281250, 41.127
1459062500, 41.127
1459843750, 41.127
1460625000, 41.127
1461406250, 41.111
1462187500, 41.029
1462968750, 40.938
1463750000, 40.816
1464531250, 40.708
1465312500, 40.530
1466093750, 40.449
1466875000, 40.265
1467656250, 40.226
1468437500, 40.215
1469218750, 40.210
1470000000, 40.122
1470781250, 39.721
1471562500, 39.583
1472343750, 34.452
1473125000, 34.452
1473906250, 34.452
1474687500, 34.452
1475468750, 34.452
1476250000, 34.569
1477031250, 40.166
1477812500, 40.432
1478593750, 40.554
1479375000, 40.586
1480156250, 40.587
1480937500, 40.756
1481718750, 40.863
1482500000, 40.986
1483281250, 41.183
1484062500, 41.338
1484843750, 41.561
1485625000, 41.758
1486406250, 41.925
1487187500, 42.401
1487968750, 42.654
1488750000, 42.956
1489531250, 43.126
1490312500, 43.226
1491093750, 43.796
1491875000, 44.149
1492656250, 44.255
1493437500, 44.344
1494218750, 44.344
1495000000, 44.344
1495781250, 44.344
1496562500, 44.344
1497343750, 44.235
1498125000, 44.144
1498906250, 44.003
1499687500, 43.394
1500468750, 43.240
1501250000, 43.227
1502031250, 43.018
1502812500, 42.733
1503593750, 42.642
1504375000, 42.421
1505156250, 42.303
1505937500, 42.156
1506718750, 41.970
1507500000, 41.862
1508281250, 41.820
1509062500, 41.794
1509843750, 41.794
1510625000, 41.794
1511406250, 41.794
1512187500, 41.794
1512968750, 41.841
1513750000, 41.942
1514531250, 42.146
1515312500, 42.379
1516093750, 42.670
1516875000, 42.935
1517656250, 43.186
1518437500, 43.463
1519218750, 43.663
1520000000, 43.834
1520781250, 44.174
1521562500, 44.458
1522343750, 44.458
1523125000, 44.467
1523906250, 44.467
1524687500, 44.467
1525468750, 44.458
1526250000, 44.263
1527031250, 44.150
1527812500, 43.965
1528593750, 43.862
1529375000, 43.259
1530156250, 43.005
1530937500, 42.565
1531718750, 42.343
1532500000, 42.083
1533281250, 42.083
1534062500, 42.017
1534843750, 41.959
1535625000, 41.797
1536406250, 41.482
1537187500, 41.482
1537968750, 41.468
1538750000, 41.482
1539531250, 41.468
1540312500, 41.462
1541093750, 41.462
1541875000, 41.462
1542656250, 41.441
1543437500, 41.462
1544218750, 41.462
1545000000, 41.506
1545781250, 41.695
1546562500, 41.848
1547343750, 41.848
1548125000, 42.017
1548906250, 42.017
1549687500, 42.017
1550468750, 42.052
1551250000, 42.052
1552031250, 42.052
1552812500, 42.052
1553593750, 42.052
1554375000, 42.052
1555156250, 41.946
1555937500, 41.946
1556718750, 41.946
1557500000, 41.675
1558281250, 41.418
1559062500, 41.337
1559843750, 40.965
1560625000, 40.575
1561406250, 40.387
1562187500, 40.273
1562968750, 39.912
1563750000, 39.544
1564531250, 39.047
1565312500, 38.827
1566093750, 38.565
1566875000, 38.382
1567656250, 38.259
1568437500, 38.097
1569218750, 38.097
1570000000, 37.901
1570781250, 37.725
1571562500, 37.568
1572343750, 37.405
1573125000, 37.258
1573906250, 36.960
1574687500, 36.651
1575468750, 36.651
1576250000, 36.630
1577031250, 36.630
1577812500, 36.607
1578593750, 36.630
1579375000, 36.651
1580156250, 36.662
1580937500, 36.679
1581718750, 36.682
1582500000, 36.731
1583281250, 37.015
1584062500, 37.042
1584718750, 37.127
1585500000, 37.204
1586281250, 37.230
1587062500, 37.230
1587843750, 37.230
1588625000, 37.230
1589406250, 37.204
1590187500, 37.198
1590968750, 37.026
1591750000, 36.961
1592531250, 36.799
1593312500, 36.769
1594093750, 36.765
1594875000, 36.700
1595656250, 36.663
1596437500, 36.658
1597218750, 36.608
1598000000, 36.608
1598781250, 36.608
1599562500, 36.608
1600343750, 36.663
1601125000, 36.819
1601906250, 36.983
1602687500, 37.232
1603468750, 37.238
1604250000, 37.297
1605031250, 37.499
1605812500, 37.698
1606593750, 37.837
1607375000, 37.872
1608156250, 38.077
1608937500, 38.078
1609718750, 38.116
1610500000, 38.119
1611281250, 38.185
1612062500, 38.185
1612843750, 38.185
1613625000, 38.185
1614406250, 38.185
1615187500, 38.185
1615968750, 38.182
1616750000, 38.159
1617531250, 38.091
1618312500, 38.091
1619093750, 38.013
1619875000, 37.939
1620656250, 37.939
1621437500, 37.489
1622218750, 37.489
1623000000, 37.489
1623781250, 37.489
1624562500, 37.416
1625343750, 37.214
1626125000, 36.732
1626906250, 36.695
1627687500, 36.565
1628468750, 36.565
1629250000, 36.565
1630031250, 36.565
1630812500, 36.565
1631593750, 36.565
1632375000, 36.594
1633156250, 36.611
1633937500, 36.655
1634718750, 36.792
1635500000, 36.892
1636281250, 37.026
1637062500, 37.141
1637843750, 37.174
1638625000, 37.375
1639406250, 37.422
1640187500, 37.581
1640968750, 37.585
1641750000, 37.644
1642531250, 37.716
1643312500, 37.740
1644093750, 37.746
1644875000, 37.748
1645656250, 37.756
1646437500, 37.763
1647218750, 37.763
1648000000, 37.756
1648781250, 37.756
1649562500, 37.756
1650343750, 37.382
1651125000, 37.208
1651906250, 37.019
1652687500, 36.968
1653468750, 36.818
1654250000, 36.748
1655031250, 36.669
1655812500, 36.669
1656593750, 36.669
1657375000, 36.669
1658156250, 36.669
1658937500, 36.721
1659718750, 36.724
1660500000, 36.745
1661281250, 36.910
1662062500, 36.985
1662843750, 37.137
1663625000, 37.244
1664406250, 37.267
1665187500, 37.270
1665968750, 37.270
1666750000, 37.270
1667531250, 37.270
1668312500, 37.270
1669093750, 37.175
1669875000, 36.845
1670656250, 36.596
1671437500, 35.999
1672218750, 35.048
1673000000, 33.709
1673781250, 31.702
1674562500, 31.702
1675343750, 31.702
1676125000, 31.702
1676906250, 31.702
1677687500, 33.801
1678468750, 36.813
1679250000, 38.377
1680031250, 39.196
1680812500, 39.517
1681593750, 39.623
1682375000, 39.623
1683156250, 39.623
1683937500, 39.623
1684718750, 39.623
1685500000, 39.623
1686281250, 39.623
1687062500, 39.623
1687843750, 39.623
1688625000, 39.698
1689406250, 39.763
1690187500, 40.052
1690968750, 40.312
1691750000, 40.592
1692531250, 40.819
1693312500, 41.153
1694093750, 41.537
1694875000, 41.943
1695656250, 42.047
1696437500, 42.412
1697218750, 42.620
1698000000, 42.785
1698781250, 42.910
1699562500, 42.910
1700343750, 42.910
1701125000, 42.910
1701906250, 42.910
1702687500, 42.843
1703468750, 42.742
1704250000, 42.529
1705031250, 42.390
1705812500, 42.191
1706593750, 42.024
1707375000, 41.850
1708156250, 41.648
1708937500, 41.608
1709718750, 41.478
1710500000, 41.467
1711281250, 41.461
1712062500, 41.437
1712718750, 41.437
1713500000, 41.437
1714281250, 41.461
1715062500, 41.467
1715843750, 41.517
1716625000, 41.622
1717406250, 41.720
1718187500, 41.865
1718968750, 42.063
1719750000, 42.130
1720531250, 42.222
1721312500, 42.483
1722093750, 42.784
1722875000, 43.039
1723656250, 43.373
1724437500, 43.428
1725218750, 43.696
1726000000, 43.849
1726781250, 44.172
1727562500, 44.396
1728343750, 44.519
1729125000, 44.693
1729906250, 44.701
1730687500, 44.701
1731468750, 44.701
1732250000, 44.701
1733031250, 44.693
1733812500, 44.628
1734593750, 44.348
1735375000, 44.163
1736156250, 43.891
1736937500, 43.794
1737718750, 43.529
1738500000, 43.301
1739281250, 43.002
1740062500, 42.937
1740843750, 42.783
1741625000, 42.581
1742406250, 42.566
1743187500, 42.566
1743968750, 42.566
1744750000, 42.566
1745531250, 42.581
1746312500, 42.684
1747093750, 42.889
1747875000, 43.089
1748656250, 43.213
1749437500, 43.310
1750218750, 43.506
1751000000, 43.818
1751781250, 44.042
1752562500, 44.139
1753343750, 44.336
1754125000, 44.577
1754906250, 44.605
1755687500, 44.645
1756468750, 44.683
1757250000, 44.683
1758031250, 44.683
1758812500, 44.683
1759593750, 44.683
1760375000, 44.544
1761156250, 44.398
1761937500, 44.152
1762718750, 43.936
1763500000, 43.677
1764281250, 43.540
1765062500, 43.259
1765843750, 42.875
1766625000, 42.542
1767406250, 42.357
1768187500, 42.339
1768968750, 41.939
1769750000, 41.780
1770531250, 41.651
1771312500, 41.489
1772093750, 41.404
1772875000, 41.404
1773656250, 41.338
1774437500, 41.285
1775218750, 41.250
1776000000, 41.250
1776781250, 41.250
1777562500, 41.259
1778343750, 41.259
1779125000, 41.259
1779906250, 41.255
1780687500, 41.255
1781468750, 41.198
1782250000, 41.144
1783031250, 41.034
1783812500, 41.007
1784593750, 40.914
1785375000, 40.789
1786156250, 40.620
1786937500, 40.463
1787718750, 40.290
1788500000, 39.898
1789281250, 39.608
1790062500, 39.309
1790843750, 39.055
1791625000, 38.694
1792406250, 38.299
1793187500, 37.829
1793968750, 37.331
1794750000, 36.863
1795531250, 36.386
1796312500, 36.047
1797093750, 35.695
1797875000, 35.432
1798656250, 34.964
1799437500, 34.783
1800218750, 34.305
1801000000, 34.109
1801781250, 34.015
1802562500, 33.988
1803343750, 33.988
1804125000, 34.015
1804906250, 34.015
1805687500, 34.015
1806468750, 34.028
1807250000, 34.032
1808031250, 34.180
1808812500, 34.327
1809593750, 34.439
1810375000, 34.569
1811156250, 34.631
1811937500, 34.781
1812718750, 34.867
1813500000, 34.974
1814281250, 35.124
1815062500, 35.256
1815843750, 35.292
1816625000, 35.322
1817406250, 35.448
1818187500, 35.489
1818968750, 35.500
1819750000, 35.500
1820531250, 35.500
1821312500, 35.500
1822093750, 35.500
1822875000, 35.490
1823656250, 35.289
1824437500, 35.260
1825218750, 35.101
1826000000, 34.992
1826781250, 34.860
1827562500, 34.532
1828343750, 34.469
1829125000, 34.347
1829906250, 34.289
1830687500, 34.245
1831468750, 34.245
1832250000, 34.245
1833031250, 34.245
1833812500, 34.245
1834593750, 34.295
1835375000, 34.430
1836156250, 34.586
1836937500, 34.690
1837718750, 34.874
1838500000, 34.977
1839281250, 35.049
1840062500, 35.200
1840718750, 35.342
1841500000, 35.357
1842281250, 35.504
1843062500, 35.607
1843843750, 35.651
1844625000, 35.677
1845406250, 35.677
1846187500, 35.677
1846968750, 35.651
1847750000, 35.607
1848531250, 35.456
1849312500, 35.213
1850093750, 35.127
1850875000, 35.085
1851656250, 34.951
1852437500, 34.716
1853218750, 34.458
1854000000, 34.170
1854781250, 34.057
1855562500, 33.799
1856343750, 33.698
1857125000, 33.488
1857906250, 33.167
1858687500, 32.916
1859468750, 32.788
1860250000, 32.630
1861031250, 32.443
1861812500, 32.212
1862593750, 31.998
1863375000, 31.991
1864156250, 31.971
1864937500, 31.875
1865718750, 31.875
1866500000, 31.856
1867281250, 31.856
1868062500, 31.856
1868843750, 31.875
1869625000, 31.876
1870406250, 31.876
1871187500, 31.893
1871968750, 31.893
1872750000, 31.893
1873531250, 31.893
1874312500, 31.860
1875093750, 31.855
1875875000, 31.724
1876656250, 31.534
1877437500, 31.324
1878218750, 31.095
1879000000, 30.909
1879781250, 30.685
1880562500, 30.384
1881343750, 29.983
1882125000, 29.624
1882906250, 29.312
1883687500, 28.886
1884468750, 28.676
1885250000, 28.303
1886031250, 27.856
1886812500, 27.505
1887593750, 27.095
1888375000, 26.800
1889156250, 26.468
1889937500, 26.109
1890718750, 25.735
1891500000, 25.508
1892281250, 25.243
1893062500, 24.975
1893843750, 24.785
1894625000, 24.559
1895406250, 24.418
1896187500, 24.308
1896968750, 24.099
1897750000, 23.955
1898531250, 23.822
1899312500, 23.639
1900093750, 23.449
1900875000, 23.268
1901656250, 23.047
1902437500, 22.864
1903218750, 22.590
1904000000, 22.374
1904781250, 22.058
1905562500, 21.674
1906343750, 21.367
1907125000, 21.044
1907906250, 20.673
1908687500, 20.278
1909468750, 19.842
1910250000, 19.406
1911031250, 18.987
1911812500, 18.589
1912593750, 18.209
1913375000, 17.792
1914156250, 17.435
1914937500, 17.037
1915718750, 16.816
1916500000, 16.506
1917281250, 16.122
1918062500, 15.904
1918843750, 15.560
1919625000, 15.260
1920406250, 15.053
1921187500, 14.786
1921968750, 14.589
1922750000, 14.398
1923531250, 14.244
1924312500, 14.117
1925093750, 13.933
1925875000, 13.926
1926656250, 13.838
1927437500, 13.761
1928218750, 13.739
1929000000, 13.723
1929781250, 13.713
1930562500, 13.701
1931343750, 13.662
1932125000, 13.661
1932906250, 13.642
1933687500, 13.632
1934468750, 13.627
1935250000, 13.594
1936031250, 13.461
1936812500, 13.392
1937593750, 13.291
1938375000, 13.115
1939156250, 12.975
1939937500, 12.739
1940718750, 12.474
1941500000, 12.246
1942281250, 11.914
1943062500, 11.647
1943843750, 11.293
1944625000, 10.934
1945406250, 10.600
1946187500, 10.217
1946968750, 9.858
1947750000, 9.380
1948531250, 9.017
1949312500, 8.627
1950093750, 8.223
1950875000, 7.756
1951656250, 7.355
1952437500, 6.981
1953218750, 6.596
1954000000, 6.199
1954781250, 5.854
1955562500, 5.523
1956343750, 5.216
1957125000, 4.980
1957906250, 4.730
1958687500, 4.556
1959468750, 4.379
