#T_nd for A4V (pin)
#freq [Hz], T_nd [K]
1190562500, 44.075
1191343750, 44.038
1192125000, 43.801
1192906250, 43.454
1193687500, 43.308
1194468750, 43.280
1195250000, 43.225
1196031250, 43.176
1196812500, 43.176
1197593750, 43.125
1198375000, 43.100
1199156250, 43.069
1199937500, 43.069
1200718750, 43.069
1201500000, 43.069
1202281250, 43.100
1203062500, 43.100
1203843750, 43.069
1204625000, 43.096
1205406250, 43.096
1206187500, 43.235
1206968750, 43.235
1207750000, 43.235
1208531250, 43.096
1209312500, 43.086
1210093750, 43.086
1210875000, 43.026
1211656250, 43.026
1212437500, 43.026
1213218750, 43.006
1214000000, 42.822
1214781250, 42.777
1215562500, 42.601
1216343750, 42.563
1217125000, 42.464
1217906250, 42.446
1218687500, 42.257
1219468750, 42.195
1220250000, 42.153
1221031250, 41.898
1221812500, 41.885
1222593750, 41.830
1223375000, 41.749
1224156250, 41.699
1224937500, 41.370
1225718750, 41.329
1226500000, 41.060
1227281250, 40.938
1228062500, 40.924
1228843750, 40.673
1229625000, 40.544
1230406250, 40.513
1231187500, 40.438
1231968750, 40.438
1232750000, 40.438
1233531250, 40.259
1234312500, 40.160
1235093750, 39.799
1235875000, 39.745
1236656250, 39.741
1237437500, 39.741
1238218750, 39.741
1239000000, 39.741
1239781250, 39.689
1240562500, 39.647
1241343750, 39.527
1242125000, 39.513
1242906250, 39.352
1243687500, 39.352
1244468750, 39.166
1245250000, 39.166
1246031250, 39.166
1246812500, 39.166
1247593750, 39.166
1248375000, 39.166
1249156250, 39.319
1249937500, 39.865
1250718750, 40.710
1251500000, 40.756
1252281250, 40.786
1253062500, 41.034
1253843750, 41.104
1254625000, 41.118
1255406250, 41.789
1256187500, 42.280
1256968750, 42.408
1257750000, 42.410
1258531250, 42.816
1259312500, 43.368
1260093750, 44.138
1260875000, 44.723
1261656250, 45.036
1262437500, 45.065
1263218750, 45.308
1264000000, 45.697
1264781250, 46.352
1265562500, 46.359
1266343750, 46.368
1267125000, 46.368
1267906250, 46.368
1268687500, 46.368
1269468750, 46.368
1270250000, 46.359
1271031250, 46.122
1271812500, 45.499
1272593750, 44.954
1273375000, 44.476
1274156250, 44.249
1274937500, 43.982
1275718750, 43.438
1276500000, 42.831
1277281250, 42.385
1278062500, 42.243
1278843750, 42.190
1279625000, 41.953
1280406250, 41.522
1281187500, 41.003
1281968750, 40.688
1282750000, 40.687
1283531250, 40.666
1284312500, 40.637
1285093750, 40.637
1285875000, 40.618
1286656250, 40.581
1287437500, 40.493
1288218750, 40.472
1289000000, 40.472
1289781250, 40.437
1290562500, 40.437
1291343750, 40.437
1292125000, 40.437
1292906250, 40.360
1293687500, 40.299
1294468750, 40.061
1295250000, 39.717
1296031250, 39.590
1296812500, 39.542
1297593750, 39.542
1298375000, 39.542
1299156250, 39.542
1299937500, 39.542
1300718750, 39.542
1301500000, 39.625
1302281250, 40.382
1303062500, 40.969
1303843750, 41.330
1304625000, 41.529
1305406250, 41.949
1306187500, 42.177
1306968750, 42.177
1307750000, 42.177
1308531250, 42.177
1309312500, 42.249
1310093750, 42.310
1310875000, 42.385
1311656250, 42.385
1312437500, 42.385
1313218750, 42.385
1314000000, 42.580
1314781250, 42.796
1315562500, 43.131
1316343750, 43.362
1317125000, 43.593
1317906250, 43.783
1318687500, 43.986
1319468750, 44.283
1320250000, 44.541
1321031250, 44.793
1321812500, 44.793
1322593750, 44.793
1323375000, 44.862
1324156250, 44.862
1324937500, 44.862
1325718750, 44.793
1326500000, 44.707
1327281250, 44.693
1328062500, 44.291
1328718750, 44.287
1329500000, 44.211
1330281250, 44.116
1331062500, 43.451
1331843750, 42.856
1332625000, 42.387
1333406250, 42.217
1334187500, 41.902
1334968750, 41.532
1335750000, 41.376
1336531250, 41.354
1337312500, 41.354
1338093750, 41.354
1338875000, 41.354
1339656250, 41.354
1340437500, 41.361
1341218750, 41.376
1342000000, 41.454
1342781250, 41.701
1343562500, 41.953
1344343750, 42.042
1345125000, 42.042
1345906250, 42.042
1346687500, 42.042
1347468750, 42.042
1348250000, 42.042
1349031250, 41.981
1349812500, 41.706
1350593750, 41.487
1351375000, 41.327
1352156250, 41.121
1352937500, 41.087
1353718750, 40.822
1354500000, 40.246
1355281250, 39.948
1356062500, 39.649
1356843750, 39.433
1357625000, 39.054
1358406250, 38.648
1359187500, 38.318
1359968750, 38.046
1360750000, 37.849
1361531250, 37.607
1362312500, 37.233
1363093750, 36.887
1363875000, 36.432
1364656250, 36.058
1365437500, 35.938
1366218750, 35.866
1367000000, 35.866
1367781250, 35.866
