#T_nd for A1H (coupler)
#freq [Hz], T_nd [K]
1190562500, 4.194
1191343750, 4.226
1192125000, 4.226
1192906250, 4.236
1193687500, 4.236
1194468750, 4.236
1195250000, 4.236
1196031250, 4.236
1196812500, 4.236
1197593750, 4.236
1198375000, 4.220
1199156250, 4.220
1199937500, 4.186
1200718750, 4.173
1201500000, 4.157
1202281250, 4.152
1203062500, 4.123
1203843750, 4.109
1204625000, 4.091
1205406250, 4.072
1206187500, 4.034
1206968750, 4.034
1207750000, 4.034
1208531250, 4.034
1209312500, 4.034
1210093750, 4.034
1210875000, 4.034
1211656250, 4.032
1212437500, 4.032
1213218750, 4.034
1214000000, 4.056
1214781250, 4.068
1215562500, 4.068
1216343750, 4.068
1217125000, 4.068
1217906250, 4.068
1218687500, 4.068
1219468750, 4.068
1220250000, 4.068
1221031250, 4.068
1221812500, 4.032
1222593750, 3.970
1223375000, 3.942
1224156250, 3.935
1224937500, 3.907
1225718750, 3.907
1226500000, 3.907
1227281250, 3.907
1228062500, 3.907
1228843750, 3.907
1229625000, 3.907
1230406250, 3.907
1231187500, 3.934
1231968750, 3.935
1232750000, 3.997
1233531250, 4.011
1234312500, 4.011
1235093750, 4.011
1235875000, 4.013
1236656250, 4.033
1237437500, 4.054
1238218750, 4.054
1239000000, 4.061
1239781250, 4.067
1240562500, 4.096
1241343750, 4.098
1242125000, 4.098
1242906250, 4.098
1243687500, 4.107
1244468750, 4.109
1245250000, 4.111
1246031250, 4.118
1246812500, 4.127
1247593750, 4.154
1248375000, 4.155
1249156250, 4.155
1249937500, 4.155
1250718750, 4.155
1251500000, 4.155
1252281250, 4.155
1253062500, 4.155
1253843750, 4.160
1254625000, 4.160
1255406250, 4.162
1256187500, 4.164
1256968750, 4.164
1257750000, 4.164
1258531250, 4.164
1259312500, 4.164
1260093750, 4.164
1260875000, 4.179
1261656250, 4.181
1262437500, 4.186
1263218750, 4.191
1264000000, 4.191
1264781250, 4.191
1265562500, 4.191
1266343750, 4.186
1267125000, 4.181
1267906250, 4.179
1268687500, 4.179
1269468750, 4.176
1270250000, 4.176
1271031250, 4.167
1271812500, 4.156
1272593750, 4.154
1273375000, 4.134
1274156250, 4.110
1274937500, 4.108
1275718750, 4.106
1276500000, 4.102
1277281250, 4.101
1278062500, 4.072
1278843750, 4.030
1279625000, 4.030
1280406250, 4.030
1281187500, 4.030
1281968750, 4.030
1282750000, 4.030
1283531250, 4.030
1284312500, 4.030
1285093750, 4.032
1285875000, 4.032
1286656250, 4.064
1287437500, 4.081
1288218750, 4.097
1289000000, 4.100
1289781250, 4.155
1290562500, 4.186
1291343750, 4.196
1292125000, 4.198
1292906250, 4.210
1293687500, 4.210
1294468750, 4.263
1295250000, 4.269
1296031250, 4.275
1296812500, 4.277
1297593750, 4.285
1298375000, 4.286
1299156250, 4.289
1299937500, 4.298
1300718750, 4.299
1301500000, 4.312
1302281250, 4.316
1303062500, 4.316
1303843750, 4.321
1304625000, 4.323
1305406250, 4.328
1306187500, 4.335
1306968750, 4.339
1307750000, 4.346
1308531250, 4.367
1309312500, 4.369
1310093750, 4.377
1310875000, 4.383
1311656250, 4.383
1312437500, 4.383
1313218750, 4.383
1314000000, 4.377
1314781250, 4.383
1315562500, 4.386
1316343750, 4.386
1317125000, 4.386
1317906250, 4.383
1318687500, 4.377
1319468750, 4.375
1320250000, 4.366
1321031250, 4.363
1321812500, 4.333
1322593750, 4.328
1323375000, 4.308
1324156250, 4.308
1324937500, 4.308
1325718750, 4.305
1326500000, 4.305
1327281250, 4.300
1328062500, 4.288
1328718750, 4.281
1329500000, 4.269
1330281250, 4.261
1331062500, 4.256
1331843750, 4.233
1332625000, 4.225
1333406250, 4.215
1334187500, 4.197
1334968750, 4.197
1335750000, 4.185
1336531250, 4.185
1337312500, 4.184
1338093750, 4.183
1338875000, 4.183
1339656250, 4.183
1340437500, 4.184
1341218750, 4.184
1342000000, 4.185
1342781250, 4.185
1343562500, 4.185
1344343750, 4.196
1345125000, 4.197
1345906250, 4.219
1346687500, 4.231
1347468750, 4.231
1348250000, 4.242
1349031250, 4.244
1349812500, 4.247
1350593750, 4.247
1351375000, 4.255
1352156250, 4.256
1352937500, 4.256
1353718750, 4.256
1354500000, 4.263
1355281250, 4.272
1356062500, 4.277
1356843750, 4.281
1357625000, 4.283
1358406250, 4.283
1359187500, 4.296
1359968750, 4.303
1360750000, 4.312
1361531250, 4.318
1362312500, 4.329
1363093750, 4.329
1363875000, 4.338
1364656250, 4.346
1365437500, 4.346
1366218750, 4.346
1367000000, 4.348
